,Unnamed: 0,id,nimi,kategooria,hind,vana_hind,soodus
3050,3633,203208,eestimaine broileripoolkoib kg tallegg,SH-8-9-25,2.0,,"
"
3051,3632,204960,maitseroheline taldrikul kg,SH-12-3,2.0,,"
"
3052,3646,959559,mahe mets-kassinaeris ööbiku 0.007kg,SH-19-7,2.02,,"
"
3053,3645,904174,öko kaerajahu jahu-jaan 0.75kg,SH-19-4,2.02,,"
"
3054,3644,902134,mahe nurmenukuõied ööbiku 0.01kg,SH-19-7,2.02,,"
"
3055,3642,902131,mahe šokolaadimünt ööbiku 0.01kg,SH-19-7,2.02,,"
"
3056,3643,902132,mahe rukkilill ööbiku 0.01kg,SH-19-7,2.02,,"
"
3057,3640,902123,mahe piparmünt ööbiku 0.01kg,SH-19-7,2.02,,"
"
3058,3639,902121,mahe tee kummeliõisikud ööbiku 0.012kg,SH-19-7,2.02,,"
"
3059,3638,902122,mahe saialilleõisikud ööbiku 0.012kg,SH-19-7,2.02,,"
"
3060,3637,904175,öko kaerakruup jahu-jaan 0.75kg,SH-19-4,2.02,,"
"
3061,3641,902130,mahe õunmünt ööbiku 0.01kg,SH-19-7,2.02,,"
"
3062,3647,805282,broileri koib koos seljaosaga rimi kg,SH-8-9-25,2.03,,"
"
3063,3693,139632,rukkikroovjahu kalew 1.5kg,SH-13-4-22,2.05,,"
"
3064,3698,916851,keefir maasika-banaani gefilus 1kg,SH-11-1,2.05,,"
"
3065,3697,947480,keefir mustika gefilus 1kg,SH-11-1,2.05,,"
"
3066,3696,101396,kaste hot pepper santa maria 0.085l,SH-13-11-68,2.05,,"
"
3067,3695,138467,kakaojook nesquik opti-start 0.2kg,SH-13-5,2.05,,"
"
3068,3713,1360736,karastusj fentimans cherry tree cola 0.275l,SH-3-11,2.05,,"
"
3069,3691,157997,sidrunipipar santa maria organic 0.017kg,SH-13-12-75,2.05,,"
"
3070,3690,118795,iirised šokolaadis dumle 0.12kg,SH-9-3-3,2.05,,"
"
3071,3689,167396,dražeed pähklid šokolaadis m&m's 0.09kg,SH-9-3-4,2.05,,"
"
3072,3699,287325,juust royal gouda yellow viil valio 0.15kg,SH-11-3-17,2.05,,"
"
3073,3692,195426,riis basmati baltix 0kg,SH-13-15-90,2.05,,"
"
3074,3701,277552,täissuitsuvorst mündi oskar 0.08kg,SH-8-13,2.05,,"
"
3075,3712,1360725,limonaad fentimans rose lemonade 0.275l,SH-3-11,2.05,,"
"
3076,3707,181619,hõõgveinisegu santa maria 0.037kg,SH-13-12-73,2.05,,"
"
3077,3708,808809,sprotid õlis rimi 0.17kg,SH-8-5-7,2.05,,"
"
3078,3709,808730,tortiljakrõpsud hapuk.&juustu rimi 0.2kg,SH-13-11-65,2.05,,"
"
3079,3710,808517,tortiljakrõpsud barbeque-mait rimi 0.2kg,SH-13-11-65,2.05,,"
"
3080,3711,808738,tortiljakrõpsud juustumaitse rimi 0.2kg,SH-13-11-65,2.05,,"
"
3081,3688,167397,dražeed šokolaadi m&m's 0.09kg,SH-9-3-4,2.05,,"
"
3082,3714,1360740,karastusjook fentimans ginger beer 0.275l,SH-3-11,2.05,,"
"
3083,3715,812436,pitsa rimi basic singi ja seente 0.325kg,SH-4-5-19,2.05,,"
"
3084,3716,206918,juust atleet light viil valio 0.15kg,SH-11-3-17,2.05,,"
"
3085,3717,813663,salatid itaalia tuunikalaga rimi 0.175kg,SH-8-5-9,2.05,,"
"
3086,3702,803380,turisti hommikueine veiselihast rimi 0.25kg,SH-8-6,2.05,,"
"
3087,3687,203173,skumbria tomatikastmes 240g eo,SH-8-5-9,2.05,,"
"
3088,3694,105056,rapsiõli olivia 0.5l,SH-13-19-111,2.05,,"
"
3089,3685,801215,koerasööt kuiv grrreat veiselihaga 0.5kg,SH-7-2-6,2.05,,"
"
3090,3650,155207,segujahu kodukeeksi tartu mill 0.45kg,SH-13-4-18,2.05,,"
"
3091,3651,103426,vahvlirullid piimašokolaadiga bahlsen 0.1kg,SH-9-10,2.05,,"
"
3092,3654,147383,mahl tomati vürtsikas tymbark 1l,SH-3-8-1,2.05,,"
"
3093,3661,978560,miniviiner ehe 0.2kg,SH-8-22,2.05,,"
"
3094,3662,178884,kommid fazer marianne 0.12kg,SH-9-3-3,2.05,,"
"
3095,3664,947743,pitsasink 77.7% 0.25kg,SH-8-11-20,2.05,,"
"
3096,3665,153021,mineraalvesi acqua panna 0.75l,SH-3-12-8,2.05,,"
"
3097,3667,1004121,küpsised pirnismuuti täidisega domino 0.175kg,SH-9-5-5,2.05,,"
"
3098,3668,7154615,vom feinsten forest 0.15kg with rabbit,SH-7-2-4,2.05,,"
"
3099,3669,1007473,mahl õuna filtreerimata aura ökoloogiline 1l,SH-3-8-1,2.05,,"
"
3100,3649,194289,pitsakaste aromatica mutti 0.4kg,SH-13-16-20,2.05,,"
"
3101,3670,1008503,küpsised originaal domino vegan 0.175kg,SH-9-5-5,2.05,,"
"
3102,3672,989382,majonees traditsiooniline 40% km 0.43kg,SH-11-6-27,2.05,,"
"
3103,3673,813208,pruun suhkur rimi 0.5kg,SH-13-13-85,2.05,,"
"
3104,3677,993948,keefir vaarika-mustika gefilus 1kg,SH-11-1,2.05,,"
"
3105,3678,1008628,i love eco must tee english breakfast 0kg,SH-13-17-95,2.05,,"
"
3106,3686,962005,keefir metsmaasika gefilus 1kg,SH-11-1,2.05,,"
"
3107,3679,995518,margariin soolane poolrasvane 39% delma,SH-11-9-40,2.05,,"
"
3108,3680,995525,margariin extra 39% delma 0.45kg,SH-11-9-40,2.05,,"
"
3109,3681,7154633,koerakonserv animonda vomfeinste jr lind 0.15kg,SH-7-2-4,2.05,,"
"
3110,3683,813669,salatid mehhiko tuunikalaga rimi 0.175kg,SH-8-5-9,2.05,,"
"
3111,3684,948359,sinihallitusjuust danish blue 0.1kg,SH-11-3-12,2.05,,"
"
3112,3671,949414,köögiskyr farmi maitsestamata 0.4kg,SH-11-2-8,2.05,,"
"
3113,3648,168779,biskviitküpsised milka cake&choc 0.175kg,SH-9-5-5,2.05,2.75,"loyalty
"
3114,3720,217120,juurseller kg,SH-12-1-2,2.07,,"
"
3115,3793,227077,sefiirikorvike kohupiimaga elt 0kg,SH-6-1-5,2.09,,"
"
3116,3822,7271047,jogurtidessert maasika plasmon (al 12k) 0.085kg,SH-5-6-17,2.09,,"
"
3117,3821,7271050,jogurtidessert banaani plasmon (al 6kuud) 0.085kg,SH-5-6-17,2.09,,"
"
3118,3820,7271045,püree õuna-mustika plasmon (al 6 kuud) 0.1kg,SH-5-6-17,2.09,,"
"
3119,3819,7271039,jogurtidessert pirni plasmon (al 6 kuud) 0.085kg,SH-5-6-17,2.09,,"
"
3120,3818,7219647,mudelauto welly ,SH-5-5-16,2.09,,"
"
3121,3816,179159,piparkoogid marmiton 0.18kg,SH-9-3-1,2.09,,"
"
3122,3813,133602,ingver marineeritud fudo 0.2kg,SH-13-11-66,2.09,,"
"
3123,3812,812874,juust rimi freefrom light  15% 0.15kg,SH-11-3-19,2.09,,"
"
3124,3811,812946,hummus rimi planet oliividega 0.18kg,SH-16-10,2.09,,"
"
3125,3810,812947,hummus rimi planet baklažaaniga 0.18kg,SH-16-10,2.09,,"
"
3126,3809,1002657,mar peperonid pikantsed mõisaproua 530 0.29kg,SH-13-10-57,2.09,,"
"
3127,3808,1368121,põltsamaa värske apelsinimahl 0.28l,SH-12-8-35,2.09,,"
"
3128,3804,285080,toorpiim pastöriseerimata nopri 1l,SH-19-1,2.09,,"
"
3129,3803,986679,ladyfingersi küpsise magustoit 0.14kg,SH-16-2,2.09,,"
"
3130,3802,813755,norilehed ica asia 0.014kg,SH-13-11-66,2.09,,"
"
3131,3801,986877,õrrekanade munad kodutalu l6,SH-11-7-29,2.09,,"
"
3132,3800,7271035,püree õuna-mango plasmon (al 7 kuud) 0.1kg,SH-5-6-17,2.09,,"
"
3133,3799,813670,hummus rimi planet karamel sibulaga 0.18kg,SH-16-10,2.09,,"
"
3134,3798,982238,atlandi heeringafilee tükid sinepikastm 0.2kg,SH-8-16-20,2.09,,"
"
3135,3797,982239,heeringafilee tükid mädarõikakastm.vici 0.2kg,SH-8-16-20,2.09,,"
"
3136,3796,194502,ketšup salvest 0.53kg,SH-13-6-32,2.09,,"
"
3137,3795,810828,panko riivsai ica asia 0.18kg,SH-13-11-66,2.09,,"
"
3138,3794,1352409,mahlajook multipuuvilja cappy ice fruit 1.5l,SH-3-8-2,2.09,,"
"
3139,3823,7258542,toortatraroog veiselihaga põnn öko 0.19kg,SH-5-6-17,2.09,,"
"
3140,3825,813552,küpsetuspulber i love eco 0.12kg,SH-13-13-83,2.09,,"
"
3141,3792,263216,piim marge uht 3.2% 1l,SH-11-8-34,2.09,,"
"
3142,3827,181418,makaronid gluteenivaba fusilli 0.4kg,SH-13-14-21,2.09,,"
"
3143,3853,1356012,mahlajook mitme puuvilja cappy 1l,SH-3-8-3,2.09,,"
"
3144,3852,805845,kookoshelbed rimi 0.15kg,SH-13-13-81,2.09,,"
"
3145,3851,118579,makaronid spaghetti nr.5 panzani 0.5kg,SH-13-14-20,2.09,,"
"
3146,3850,118581,makaronid penne rigatte panzani 0.5kg,SH-13-14-20,2.09,,"
"
3147,3849,122178,laastmakaronid nouilles fines panzani 0.5kg,SH-13-14-20,2.09,,"
"
3148,3848,128634,makaronid linguine panzani 0.5kg,SH-13-14-20,2.09,,"
"
3149,3847,147392,mahl apelsini 100% tymbark 1l,SH-3-8-1,2.09,,"
"
3150,3846,1356011,apelsinimahl konts.mahlast cappy 1l,SH-3-8-1,2.09,,"
"
3151,3845,103478,4-viljahelbed kaerakliidega nordic 0.6kg,SH-13-2-11,2.09,,"
"
3152,3844,179725,tee must dilmah premium 0kg,SH-13-17-95,2.09,,"
"
3153,3843,7149407,riisivahvlid hipp õuna bio 8kuud 0.03kg,SH-5-6-24,2.09,,"
"
3154,3826,181419,makaronid gluteenivaba penne 0.4kg,SH-13-14-21,2.09,,"
"
3155,3842,187680,kart.krõpsud parmesaniga lorenz naturals 0.1kg,SH-9-8-15,2.09,,"
"
3156,3839,810859, vanillijäätis rimi 1l 0.5kg,SH-4-1-8,2.09,,"
"
3157,3854,118577,makaronid fusilli panzani  0.5kg,SH-13-14-20,2.09,,"
"
3158,3837,813998,broilerisüda rimi 0.45kg,SH-8-9-25,2.09,,"
"
3159,3836,994101,talumaius metsamarja 0.15kg,SH-19-1,2.09,,"
"
3160,3835,1364036,õlu leffe blond 6.6% 0.5l purk,SH-1-6,2.09,,"
"
3161,3833,7250087,närimispulk akinu ring s 8.5cm,SH-7-3-8,2.09,,"
"
3162,3832,118567,makaronid farfalle panzani 0.5kg,SH-13-14-20,2.09,,"
"
3163,3831,1368600,õlu põhjala laager 4.7% 0.44l purk,SH-1-6,2.09,,"
"
3164,3830,1369078,alk.vaba õlu õllenaut kaineken ipa 0.33l pdl,SH-3-1,2.09,,"
"
3165,3829,813510,tšillihelbed i love eco 0.027kg,SH-13-12-76,2.09,,"
"
3166,3828,154070,tee must karamelli dilmah 0kg,SH-13-17-95,2.09,,"
"
3167,3840,993313,suitsukanavõie karni 0.19kg,SH-8-18,2.09,,"
"
3168,3791,298205,friikartul pikk ja krõbe 0.6kg,SH-4-3-13,2.09,,"
"
3169,3838,810850,šokolaadijäätis rimi 1l 0.5kg,SH-4-1-8,2.09,,"
"
3170,3789,802425,lõhefilee vürtsikas kreemis rimi 0.17kg,SH-8-5-9,2.09,,"
"
3171,3751,153818,makaronid conchiglie rigate panzani 0.5kg,SH-13-14-20,2.09,,"
"
3172,3750,916710,hot´n wild snack nõo 0.085kg,SH-8-15,2.09,,"
"
3173,3748,515369,koeramaiused pedigree jumbone l 0.18kg,SH-7-2-5,2.09,,"
"
3174,3747,813799,broileritiivad jahutatud rimi kg,SH-8-9-25,2.09,,"
"
3175,3745,100358,hapukapsaborš sealihaga salvest 0.53kg,SH-13-10-58,2.09,2.99,"loyalty
"
3176,3740,154062,tee must earl grey dilmah 0kg,SH-13-17-95,2.09,,"
"
3177,3739,1008844,chilli sin carne presto 0.35kg,SH-13-10-64,2.09,2.79,"loyalty
"
3178,3738,1008842,veiseliha raguu köögiviljadega presto 0.35kg,SH-13-10-64,2.09,2.79,"loyalty
"
3179,3737,1008469,küpsised kaneeli ja kardem jyväshhyvä 0.32kg,SH-9-5-5,2.09,2.79,"loyalty
"
3180,3736,803671,näkileivad õhukesed ica 0.25kg,SH-6-4-10,2.09,,"
"
3181,3735,800830,heeringafilee sibulaga northland 0.4kg,SH-8-16-20,2.09,,"
"
3182,3753,144813,makaronid vermicelli panzani 0.5kg,SH-13-14-20,2.09,,"
"
3183,3734,903640,lihakas doktorivorst rakvere 0.19kg,SH-8-4,2.09,,"
"
3184,3732,154064,tee must mustsőstra dilmah 0kg,SH-13-17-95,2.09,,"
"
3185,3731,154067,tee must sidruni dilmah 0kg,SH-13-17-95,2.09,,"
"
3186,3730,112634,närimiskommid haribo maoam kracher 0.2kg,SH-9-3-2,2.09,,"
"
3187,3729,190946,kummikommid haribo happy cola 0.2kg,SH-9-3-2,2.09,,"
"
3188,3728,811575,suvikõrvitsapesto selection by rimi 0.13kg,SH-13-6-28,2.09,,"
"
3189,3725,1367440,alk.vaba õlu õllenaut kaineken pale ale 0.33l,SH-3-1,2.09,,"
"
3190,3724,270324,heeringafilee õlita viči 0.19kg,SH-8-16-20,2.09,,"
"
3191,3723,174875,estrella röstitud maapähklid soolaga 0.175kg,SH-9-4-14,2.09,,"
"
3192,3722,812374,küüslaugupulber i love eco 0.049kg,SH-13-12-73,2.09,,"
"
3193,3721,1364024,õlu leffe brune 6.5% 0.5l purk,SH-1-6,2.09,,"
"
3194,3790,802424,lõhefilee sinepikreemis rimi 0.17kg,SH-8-5-9,2.09,,"
"
3195,3733,199769,viigimarjad magustatud beach flower 0.415kg,SH-13-10-60,2.09,,"
"
3196,3754,7132592,riisivahvlid hipp mustika bio 8kuud 0.03kg,SH-5-6-24,2.09,,"
"
3197,3727,1363323,vitamiinijook vitamin well hydrate 0.5l,SH-3-13,2.09,,"
"
3198,3756,7107207,püree põnn kana pastaroog 8k 0.12kg,SH-5-6-17,2.09,,"
"
3199,3755,7132585,riisivahvlid hipp vaarika bio 8kuud 0.03kg,SH-5-6-24,2.09,,"
"
3200,3788,100202,salat toome salvest 0.52kg,SH-13-10-64,2.09,,"
"
3201,3787,200645,majonees provansaal tarplan 0.43kg,SH-11-6-27,2.09,,"
"
3202,3786,913705,piim laktoosivaba uht 3.2% 1l,SH-11-8-34,2.09,,"
"
3203,3784,808713,toorjuust rimi 0.15kg,SH-11-3-15,2.09,,"
"
3204,3783,808714,toorjuust küüslaugu-ürtidega rimi 0.15kg,SH-11-3-15,2.09,,"
"
3205,3782,929090,uudseleib meie eesti 100 elt 0.6kg,SH-6-3-15,2.09,,"
"
3206,3781,100536,salat kõrvitsa salvest 560 0.315kg,SH-13-10-55,2.09,,"
"
3207,3780,138860,grillsalat põltsamaa 0.385kg,SH-13-10-64,2.09,,"
"
3208,3779,144814,makaronid macaroni panzani 0.5kg,SH-13-14-20,2.09,,"
"
3209,3778,109076,kookosjook väherasvane thai choice 0.4l,SH-13-11-67,2.09,,"
"
3210,3777,118576,makaronid chifferini panzani 0.5kg,SH-13-14-20,2.09,,"
"
3211,3785,291220,juust atleet kuldne viil valio 0.15kg,SH-11-3-17,2.09,,"
"
3212,3775,803418,tomatiketšup rimi 0.54kg,SH-13-6-32,2.09,,"
"
3213,3763,1356726,kiivi-mango smuuti pai 0.28l,SH-12-8-35,2.09,,"
"
3214,3776,298562,k s seaseljafilee sink karni 0.12kg,SH-8-11-20,2.09,,"
"
3215,3764,1356115,kookose-ananassi mahlajook pai 0.28l,SH-12-8-35,2.09,,"
"
3216,3766,277159,spinati-fetajuustu struudel 0.115kg,SH-6-6,2.09,,"
"
3217,3767,1361878,vaarika-peedi-mustasõstra smuuti 0.28l,SH-12-8-35,2.09,,"
"
3218,3768,802735,ravioolid lihaga rimi 0.25kg,SH-16-4,2.09,,"
"
3219,3765,293767,kohup.kreem maasika-vanilje-banaan 0kg,SH-11-4-21,2.09,,"
"
3220,3769,802723,cappellettid singiga rimi 0.25kg,SH-16-4,2.09,,"
"
3221,3770,296410,jogurtijook metsamarja hellus 0kg,SH-11-2-4,2.09,,"
"
3222,3771,296409,joogijogurt maasika hellus 0kg,SH-11-2-4,2.09,,"
"
3223,3772,191958,magus mais põltsamaa 0.34kg 0.285kg,SH-13-10-52,2.09,,"
"
3224,3774,7258541,aedvili kuskuss sealiha põnn öko 0.19kg,SH-5-6-17,2.09,,"
"
3225,3856,122956,mangonektar don simon 1l,SH-3-8-3,2.1,,"
"
3226,3857,206416,riivjuust mo saaremaa 24% 0.2kg,SH-11-3-18,2.1,,"
"
3227,3938,925074,täispiim farmi 3.8-4.2% 2l,SH-11-8-37,2.15,,"
"
3228,3933,811317,kaera näkileivad jogurti-tšilli rimi 0.12kg,SH-6-4-10,2.15,,"
"
3229,3937,944052,juust täispiimast viil alma 0.15kg,SH-11-3-17,2.15,,"
"
3230,3936,1366686,kohvijook frezza vanilje paulig 0.25l,SH-3-25,2.15,,"
"
3231,3935,1366696,kohvijook frezza mündi paulig 0.25l,SH-3-25,2.15,,"
"
3232,3934,810068,kohupiimakook rimi 0.32kg,SH-6-1-2,2.15,2.89,"regular
"
3233,3939,261683,rasvavõie taimne keiju 70% 0.4kg,SH-11-9-40,2.15,,"
"
3234,3932,811329,kaera näkileivad rimi 0.12kg,SH-6-4-10,2.15,,"
"
3235,3922,156195,tee must sidruni lipton 25pk,SH-13-17-95,2.15,,"
"
3236,3930,147298,oad tomatikastmes küpsetatud heinz 0.415kg,SH-13-10-50,2.15,,"
"
3237,3929,155401,riisipaber 22cm exotic food 0.1kg,SH-13-11-72,2.15,,"
"
3238,3926,161167,muskaatviinamarja mahl don simon 1l,SH-3-8-1,2.15,2.79,"regular
"
3239,3924,124776,mandariinimahl don simon 1l,SH-3-8-1,2.15,2.79,"regular
"
3240,3923,805784,linaseemned rimi 0.2kg,SH-9-4-12,2.15,,"
"
3241,3921,808005,kakaopulber rimi 0.15kg,SH-13-5,2.15,,"
"
3242,3940,811460,schwarzwaldi peekon selection 0.1kg,SH-8-11-20,2.15,,"
"
3243,3920,156681,maitseainesegu khmeli-suneli 0.04kg,SH-13-12-73,2.15,,"
"
3244,3931,904954,juustusnäkid forte classico valio 0.1kg,SH-11-3-19,2.15,,"
"
3245,3942,132959,pizzapõhjapulber õhuke vilma 0.4kg,SH-13-4-18,2.15,,"
"
3246,3964,801764,makrell õlis northland 0.24kg,SH-8-5-9,2.15,,"
"
3247,3944,1366313,vitamiinivesi belief apelsini-sidruni 0.53l,SH-3-12-9,2.15,,"
"
3248,3919,807019,dijoni sinep selection by rimi 0.21kg,SH-13-6-30,2.15,,"
"
3249,3969,104518,oliivid ilma kivikeseta itlv 0.37l,SH-13-10-56,2.15,,"
"
3250,3968,807699,gluteenivabad koonusvahvlid ica 10tk,SH-13-1-3,2.15,,"
"
3251,3967,1367150,vitamiinivesi belief ananassi 0.53l,SH-3-12-9,2.15,,"
"
3252,3966,100247,salat tervist salvest 0.52kg,SH-13-10-64,2.15,,"
"
3253,3965,1001068,riisivahvlid šokolaadi&vaarikatük kupiec 0.07kg,SH-13-1-2,2.15,,"
"
3254,3962,271111,suitsujuu kadaka viil saaremaa 26% 0.15kg,SH-11-3-17,2.15,,"
"
3255,3961,961244,kuningate sink karni 0.12kg,SH-8-11-20,2.15,,"
"
3256,3958,102734,pizzapõhjapulber vilma 0.4kg,SH-13-4-18,2.15,,"
"
3257,3957,201236,vorst juustu saaremaa 0.25kg,SH-8-4,2.15,,"
"
3258,3952,298785,lastevorst valla 1kg,SH-8-4,2.15,,"
"
3259,3951,1001143,köögiviljakrõps chazz hapukoore ja sibula 0.075kg,SH-9-8-16,2.15,,"
"
3260,3950,805790,piparkoogid ica 0.3kg,SH-9-3-1,2.15,,"
"
3261,3949,109384,vahvlid valge glasuuriga marmiton 0.15kg,SH-9-10,2.15,,"
"
3262,3948,7247541,"väljaheit.kotid duvo plus poo eco,4x20tk",SH-7-3-9,2.15,,"
"
3263,3947,287158,hapukoor 20%  nopri,SH-19-1,2.15,,"
"
3264,3945,1001141,köögiviljakrõpsud chazz hapukurgi maits 0.075kg,SH-9-8-16,2.15,,"
"
3265,3943,803783,heeringafilee õlis õrnsoolatud rimi 0.24kg,SH-8-16-20,2.15,,"
"
3266,3918,812225,wasabi pasta ica asia 0.045kg,SH-13-11-66,2.15,,"
"
3267,3925,181612,broilerimaitseaine santa maria 0.09kg,SH-13-12-73,2.15,,"
"
3268,3916,1366695,kohvijook frezza topeltesp paulig 0.25l,SH-3-25,2.15,,"
"
3269,3888,811376,kuumsuit sealiha peekon viilutat 0.25kg,SH-8-11-20,2.15,,"
"
3270,3887,286624,kartulipannkoogid farm frites 0.54kg,SH-4-5-20,2.15,,"
"
3271,3886,811459,schwarzwaldi sink selection 0.1kg,SH-8-11-20,2.15,,"
"
3272,3884,7255806,kiisueine felix sensations kala 0kg,SH-7-1-1,2.15,,"
"
3273,3882,7255792,kiisueine felix kala tarrendis 0kg,SH-7-1-1,2.15,,"
"
3274,3881,7255791,kiisueine felix sensations kalkun 0kg,SH-7-1-1,2.15,,"
"
3275,3880,180943,tee must intense lipton 25pk,SH-13-17-95,2.15,,"
"
3276,3879,192726,pulgakomm chupa chups the best of 0.12kg,SH-9-6-11,2.15,,"
"
3277,3889,181643,šašlõkimaitseaine santa maria 0.1kg,SH-13-12-73,2.15,,"
"
3278,3877,298303,vaniljesaiake eesti pagar 0.4kg,SH-4-6-23,2.15,2.89,"loyalty
"
3279,3872,7246115,hügieenikotid flamingo 2x20tk,SH-7-3-9,2.15,,"
"
3280,3871,1011050,maitseainesegu apelsinipipar santa maria 0.048kg,SH-13-12-73,2.15,,"
"
3281,3869,1007519,hernes duopakk bonduelle 0l 0.13kg,SH-13-10-49,2.15,,"
"
3282,3868,7255804,kiisueine felix kana loomaliha 0kg,SH-7-1-1,2.15,,"
"
3283,3866,7255807,kiisueine felix liha tarrendis 0kg,SH-7-1-1,2.15,,"
"
3284,3863,7258138,supp kassidele schesir kana ja kõrvitsaga 0.085kg,SH-7-1-1,2.15,,"
"
3285,3862,7258139,supp kassidele schesir tuunikala-kalmaar 0.085kg,SH-7-1-1,2.15,,"
"
3286,3917,1364197,vitamiinivesi belief sidruni-laimi 0.53l,SH-3-12-9,2.15,,"
"
3287,3873,7250088,mänguasi akinu puuvillane tennisepalliga sõlm,SH-7-3-8,2.15,,"
"
3288,3890,181639,hakklihamaitseaine santa maria 0.08kg,SH-13-12-73,2.15,,"
"
3289,3867,7255803,kiisueine felix kassipoegade kana 0kg,SH-7-1-1,2.15,,"
"
3290,3892,1364196,vitamiinivesi belief rohelise õuna 0.53l,SH-3-12-9,2.15,,"
"
3291,3891,181638,kartulimaitseaine santa maria 0.1kg,SH-13-12-73,2.15,,"
"
3292,3912,164260,vahvlid vanillimaits kreemiga mesikäpp 0.25kg,SH-9-10,2.15,2.89,"regular
"
3293,3909,803269,dessert puuvilja viigimarja selection 0.25kg,SH-13-10-54,2.15,,"
"
3294,3908,803905,apelsinidžemm mõru selection by rimi 0.27kg,SH-13-10-54,2.15,,"
"
3295,3907,802434,kurgid marineeritud 6-9cm rimi 0.67kg 0.37kg,SH-13-10-51,2.15,,"
"
3296,3906,198530,köögiviljakrõpsud meresoolaga chazz 0.075kg,SH-9-8-16,2.15,,"
"
3297,3905,802445,kurgid marineeritud 3-6cm rimi 0.67kg 0.37kg,SH-13-10-51,2.15,,"
"
3298,3904,803916,mustad oliivid selection kivideta 0.345kg 0.16kg,SH-13-10-56,2.15,,"
"
3299,3910,814237,vorst juustuga kabanos rimi 0.12kg,SH-8-15,2.15,,"
"
3300,3902,161166,troopiliste viljade mahl don simon 1l,SH-3-8-1,2.15,2.79,"regular
"
3301,3893,103248,fariinsuhkur dansukker 0.5kg,SH-13-13-85,2.15,,"
"
3302,3903,191183,tšillipipar red hot helbed santa maria 0.028kg,SH-13-12-75,2.15,2.69,"loyalty
"
3303,3894,812022,wok köögiviljadega ica asia 410 0.22kg,SH-13-11-69,2.15,,"
"
3304,3895,801672,niisked salvrätid loving touch 72tk,SH-5-1-2,2.15,,"
"
3305,3915,157988,apelsinimahl don simon viljalihaga 1l,SH-3-8-1,2.15,2.79,"regular
"
3306,3899,810930,mahedad juurviljakrõpsud i love eco 0.1kg,SH-9-8-16,2.15,,"
"
3307,3900,184562,ploomid tumedas šokolaadis skriveru 0.11kg,SH-9-3-4,2.15,,"
"
3308,3901,164259,vahvlid šokolaadimaits kreemi mesikäpp 0.25kg,SH-9-10,2.15,2.89,"regular
"
3309,4079,803254,tomatipesto päikesekuivatatud tomatitest 0.13kg,SH-13-6-28,2.19,,"
"
3310,4080,257787,minifrikadellid pealinna 0.35kg,SH-4-5-20,2.19,,"
"
3311,4081,262310,frikadellid maahärra 0.35kg,SH-4-5-20,2.19,,"
"
3312,4082,1352161,karastusjook schweppes russchian 1.5l,SH-3-11,2.19,,"
"
3313,4083,1352162,karastusjook schweppes tonic water 1.5l,SH-3-11,2.19,,"
"
3314,4084,1352600,karastusjook fanta apelsini 2l,SH-3-7,2.19,,"
"
3315,4085,1353153,karastusjook coca-cola zero 2l,SH-3-7,2.19,,"
"
3316,4086,809295,vorst salchichon viilut selection 0.08kg,SH-8-23,2.19,,"
"
3317,4087,811669,külmutatud kirsid kivideta rimi 0.4kg,SH-4-3-15,2.19,,"
"
3318,4093,811475,külmsuitsusalaami viilutatud rimi 0.2kg,SH-8-13,2.19,,"
"
3319,4089,203536,kaelakarbonaad  suits viilutatud nõo 0.135kg,SH-8-11-20,2.19,,"
"
3320,4090,204461,hommikusink veiselihast m&m 0.15kg,SH-8-11-20,2.19,,"
"
3321,4091,206484,õllesigar rakvere 0.12kg,SH-8-15,2.19,,"
"
3322,4078,803253,basiilikupesto selection by rimi 0.13kg,SH-13-6-28,2.19,,"
"
3323,4092,206846,juust vene viilutatud estover 0.15kg,SH-11-3-17,2.19,,"
"
3324,4088,203535,rulaad nõo viilutatud nõo 0.135kg,SH-8-11-20,2.19,,"
"
3325,4069,941070,praekapsas 0.35kg,SH-16-1,2.19,,"
"
3326,4076,942082,mahe kiviveski nisumanna tammejuure 0.7kg,SH-19-4,2.19,,"
"
3327,4057,205139,sinihallitusjuust golden monarch 0.1kg,SH-11-3-12,2.19,,"
"
3328,4094,903289,kotlet kiievi kikas 0.22kg,SH-8-12-30,2.19,,"
"
3329,4058,140519,šokolaad tume toblerone 0.1kg,SH-9-9-21,2.19,,"
"
3330,4059,1363961,õlu pilsner urquell 4.4% 0.5l prk,SH-1-6,2.19,,"
"
3331,4060,1361934,õuna-mustikamahl galicia nfc 100% 1l,SH-3-8-1,2.19,,"
"
3332,4061,7163721,õuna-pirnimahl galicia nfc 100% 1l,SH-3-8-1,2.19,,"
"
3333,4062,964725,juust gouda premium mo saaremaa 0.15kg,SH-11-3-17,2.19,,"
"
3334,4064,168506,pasta spaghetti integrale barilla 0.5kg,SH-13-14-20,2.19,,"
"
3335,4065,1367112,kar.jook sprite sidruni-laimimaits karb 2l,SH-3-7,2.19,,"
"
3336,4070,203556,p s vorst täpi viilutatud nõo 0.135kg,SH-8-13,2.19,,"
"
3337,4071,961131,banaan mahe kg,SH-12-5-24,2.19,,"
"
3338,4072,135186,tee ürdi kibuvits&hibiskus teekanne 0kg,SH-13-17-98,2.19,,"
"
3339,4073,813713,hommikusöögihelbed rainbow crocodi rimi 0.35kg,SH-13-3-15,2.19,,"
"
3340,4074,936635,what the fruit vaarika öko 0.035kg,SH-19-6-1,2.19,,"
"
