,Unnamed: 0,id,desc,category,price,old_price,discount_type
299,410,140490,kiirpuder kaerahelbe jõhvika veski mati 0.045kg,SH-13-2-12,0.75,,"
"
300,412,801702,4-viljahelbed rimi 0.5kg,SH-13-2-11,0.75,,"
"
301,413,100958,pastillid mentho lyptus halls 0.0335kg,SH-9-7,0.75,,"
"
302,414,141823,pastillid metsamarja halls 0.0335kg,SH-9-7,0.75,,"
"
303,415,252050,mahlajää 4-maitseline jocker 0.08kg 0.08l,SH-4-1-5,0.75,,"
"
304,416,262695,broilerikael külmutatud 0.4kg,SH-4-4,0.75,,"
"
305,417,205052,leib rukkipala leibur 0.33kg,SH-6-2-12,0.75,,"
"
306,404,804338,piim kile rimi 2.5% 1l,SH-11-8-37,0.75,,"
"
307,411,164253,šokolaadibatoon twix 0.05kg,SH-9-9-21,0.75,,"
"
308,403,281223,pekaanipähklisaiake vahtrasiirupiga 0.091kg,SH-6-6,0.75,,"
"
309,418,988545,jogurt maasika farmi 0.15kg,SH-11-2-5,0.75,,"
"
310,401,262150,dessert maasika liegeois zott 0.175kg,SH-11-2-2,0.75,,"
"
311,402,140492,kiirpuder kaerahelbe õuna veski mati 0.045kg,SH-13-2-12,0.75,,"
"
312,385,201173,jäätis šokolaadi väike tom 0.06kg 0.09l,SH-4-1-9,0.75,0.95,"loyalty
"
313,387,205877,koolijäätis väike tom 0.06kg 0.09l,SH-4-1-9,0.75,0.94,"loyalty
"
314,388,140493,kaerahelbe kiirpuder mustikaga veski mati 0.045kg,SH-13-2-12,0.75,,"
"
315,389,975736,rukkileib pärnu elt 0.26kg,SH-6-3-15,0.75,,"
"
316,390,1009768,närimiskumm orbit white vaar.-granaatõuna 0.014kg,SH-9-3-5,0.75,,"
"
317,391,261332,dessert vanilje liegeois zott 0.175kg,SH-11-2-2,0.75,,"
"
318,386,269173,kurk kg,SH-12-2-11,0.75,,"
"
319,394,177834,müslibatoon šokolaadi-banaani nestle 0.035kg,SH-13-3-17,0.75,,"
"
320,395,177816,müslibatoon maasika nestle 0.035kg,SH-13-3-17,0.75,,"
"
321,396,813205,must tee rimi basic 0.08kg,SH-13-17-95,0.75,,"
"
322,397,812837,mini läätsevahvlid rimi 0.044kg,SH-13-1-2,0.75,,"
"
323,392,1370687,karb.vesi vichy classique blueberry 1.5l pet,SH-3-12-9,0.75,,"
"
324,398,917919,mitmevilja croissant 0.072kg,SH-6-6,0.75,,"
"
325,399,955603,moonirull 0.072kg,SH-6-6,0.75,,"
"
326,420,100785,vahvlibatoon šokolaadis fazer kismet 0.055kg,SH-9-9-21,0.76,,"
"
327,421,807746,tomatid tükeldatud basiilikuga rimi 0.4kg,SH-13-10-63,0.76,,"
"
328,419,995316,sõõrik metsamarjatäidisega mantinga 0.07kg,SH-6-6,0.76,,"
"
329,432,497705,kiisueine gourmet gold tuunikala 0.085kg,SH-7-1-1,0.77,,"
"
330,439,176022,vahvlibatoon šokolaadis kitkat 0.0415kg,SH-9-9-21,0.77,,"
"
331,438,803185,kohupiimakreem virsiku rimi 0.15kg,SH-11-4-21,0.77,,"
"
332,437,7006628,kassisööt gourmet gold kanapasteet 0.085kg,SH-7-1-1,0.77,,"
"
333,436,7006632,kiisueine gourmet gold duo 0.085kg,SH-7-1-1,0.77,,"
"
334,435,7124735,"kassieine gourmet lammas uba,tükid,85g",SH-7-1-1,0.77,,"
"
335,434,155546,kiisueine gourmet gold kana-maks 0.085kg,SH-7-1-1,0.77,,"
"
336,433,155547,"kassisööt gourmet kalkun-part,tükid,85g",SH-7-1-1,0.77,,"
"
337,431,7124744,"kassieine gourmet loomaliha,tükid,85g",SH-7-1-1,0.77,,"
"
338,440,7006631,"kassieine gourmet lõhe kana,tükid,85g",SH-7-1-1,0.77,,"
"
339,429,802411,valge šokolaad poesia 0.1kg,SH-9-9-23,0.77,,"
"
340,428,7006629,kiisueine gourmet gold kalkunipasteet 0.085kg,SH-7-1-1,0.77,,"
"
341,427,497683,kiisueine loomaliha gourmet gold 0.085kg,SH-7-1-1,0.77,,"
"
342,426,7230244,"kassieine gourmet gold lõhe,pasteet,85g",SH-7-1-1,0.77,,"
"
343,425,7230243,kassieine gourmet gold veiseliha 0.085kg,SH-7-1-1,0.77,,"
"
344,424,7005660,"kassis gourmet küülik-maks,tükid,85g",SH-7-1-1,0.77,,"
"
345,423,7230242,"kassieine gourmet gold kana,pasteet,85g",SH-7-1-1,0.77,,"
"
346,422,7124728,kassieine gourmet gold kana porgand 0.085kg,SH-7-1-1,0.77,,"
"
347,430,200930,till pakitud kg,SH-12-3,0.77,,"
"
348,444,177271,suhkrust südamekesed dr.oetker 0.01kg,SH-13-13-82,0.78,,"
"
349,443,188605,suhkrust värvilised tähed dr.oetker 0.01kg,SH-13-13-82,0.78,,"
"
350,441,807737,ploomtomatid kooritud rimi 0.4kg,SH-13-10-63,0.78,,"
"
351,442,807492,tulemasin rimi,10-54-105,0.78,,"
"
352,498,260222,biskviitmaiustus kinder maxi king 0.035kg,SH-11-2-7,0.79,,"
"
353,501,734477,koerasööt pedigree kana&köögiv 0.1kg,SH-7-2-4,0.79,,"
"
354,500,734476,koeraeine pedigree koerale 0.1kg,SH-7-2-4,0.79,,"
"
355,502,105953,närimiskumm white fruit orbit 0.014kg,SH-9-3-5,0.79,,"
"
356,499,104655,närimiskumm white freshmint orbit 0.014kg,SH-9-3-5,0.79,,"
"
357,496,100786,piimašokolaadi batoon kinder bueno 0.043kg,SH-9-9-21,0.79,,"
"
358,490,177540,puuviljamaitselised kommid lotte 0.016kg,SH-9-3-4,0.79,,"
"
359,527,1003905,närimiskumm refreshers peppermint orbit 0.0156kg,SH-9-3-5,0.79,,"
"
360,493,136068,närimiskumm mustika orbit suhkruvaba 0.014kg,SH-9-3-5,0.79,,"
"
361,492,125585,närimiskumm apelsini orbit suhkruvaba 0.014kg,SH-9-3-5,0.79,,"
"
362,491,810754,koera maiused ica spiraalid 0.07kg,SH-7-2-5,0.79,,"
"
363,503,164252,šokolaadibatoon snickers 0.05kg,SH-9-9-21,0.79,,"
"
364,489,1350299,mineraliseeritud vesi värska 1.5l,SH-3-12-8,0.79,,"
"
365,488,115329,kiirnuudlid kanalihamaitselised rolton 0.06kg,SH-13-8-39,0.79,,"
"
366,495,804297,pikateraline riis rimi basic 0.8kg,SH-13-15-90,0.79,,"
"
367,504,180214,kakaobatoon piimakreemi kinder delice 0.039kg,SH-9-9-21,0.79,,"
"
368,510,1350086,vesi sidruni vichy classigue 1.5l,SH-3-12-9,0.79,,"
"
369,506,121888,biskviitmaiustus kinder pingui 0.03kg,SH-11-2-7,0.79,,"
"
370,487,1352737,vesi aura gaasita 1.5l pet,SH-3-12-8,0.79,,"
"
371,526,7092403,jääkraabits,SH-15-2-10,0.79,,"
"
372,525,211211,pirn comice kg,SH-12-5-27,0.79,1.49,"regular
"
373,524,812722,täistera riisivahvlid meresoolaga rimi 0.1kg,SH-13-1-2,0.79,,"
"
374,523,812713,täistera riisivahvlid ilma soolata rimi 0.1kg,SH-13-1-2,0.79,,"
"
375,519,966036,koorejäätis raks küpsistega 0.11l 0.056kg,SH-4-1-7,0.79,1.05,"regular
"
376,505,196956,närimiskumm white strawberry orbit 0.014kg,SH-9-3-5,0.79,,"
"
377,517,808828,vjäätis vanilli vahvlitops rimi 0.12l 0.065kg,SH-4-1-7,0.79,,"
"
378,513,165629,kiirnuudlid juustu-ürdi knorr 0.061kg,SH-13-8-39,0.79,,"
"
379,512,808822,jäätis marjatäidisega rimi 0.12l 0.072kg,SH-4-1-7,0.79,,"
"
380,511,115330,kiirnuudlid kanalihamai vürtsikad rolton 0.06kg,SH-13-8-39,0.79,,"
"
381,509,734478,koeraeine pedigree junior 0.1kg,SH-7-2-4,0.79,,"
"
382,508,103154,närimiskumm winterfresh orbit 0.014kg,SH-9-3-5,0.79,,"
"
383,507,102307,närimiskumm eukalüptimaitseline orbit 0.014kg,SH-9-3-5,0.79,,"
"
384,514,207009,sai perenaise eesti pagar 0.32kg,SH-6-7-22,0.79,,"
"
385,486,101343,kanasupp nuudlitega podavka 0.062kg,SH-13-8-41,0.79,,"
"
386,494,142448,vahvlibatoon šokolaadis chunky kitkat 0.04kg,SH-9-9-21,0.79,,"
"
387,484,125478,karamellid barbarissi kalev caramel 0.12kg,SH-9-3-3,0.79,,"
"
388,458,996018,kõrgkuum piim šok.lisa ja vitami 0.2l,SH-11-8-35,0.79,,"
"
389,457,1369593,tomatimahl rimi 0.33l,SH-3-8-1,0.79,,"
"
390,456,1359699,mineraalvesi akvile gaseeritud 1.5l,SH-3-12-8,0.79,,"
"
391,455,1011430,batoon mandli-pistaatsia emco glut.vaba 0.035kg,SH-13-3-16,0.79,,"
"
392,454,804397,päevalilleseemned kooritud awake 0.15kg,SH-9-4-12,0.79,1.25,"loyalty
"
393,453,995441,spinati-fetajuustu toruke filotainas 0.1kg,SH-6-6,0.79,,"
"
394,459,1007226,kuskuss chedarri juustuga activus 0.06kg,SH-13-2-12,0.79,1.09,"loyalty
"
395,452,993109,piim banaanilisand ja vitam väike tom 0.2l,SH-11-8-35,0.79,,"
"
396,450,987572,koorejäätis vahvlitorus raks 0.11l 0.068kg,SH-4-1-7,0.79,1.09,"regular
"
397,449,980926,kohupiimakreem mangokisselliga alma 0.14kg,SH-11-4-21,0.79,,"
"
398,448,813689,multipuuvilja mahlajook rimi basic  1l,SH-3-8-2,0.79,,"
"
399,447,1003906,närimiskumm refreshers spearmint orbit 0.0156kg,SH-9-3-5,0.79,,"
"
400,445,1368328,alk.vaba jook hartwall original ld 0.33l,SH-3-2,0.79,,"
"
401,485,811611,kartulipüree rimi express sibulaga 0.056kg,SH-13-8-40,0.79,,"
"
402,451,987573,sidruni-koorejäätis küpsistega raks 0.11l 0.06kg,SH-4-1-7,0.79,1.05,"regular
"
403,460,102923,vormiküpsised ekstra kalev 0.18kg,SH-9-5-5,0.79,1.15,"loyalty
"
404,461,1358309,vitam.vesi vichy vitamin sport 0.75l,SH-3-13,0.79,1.19,"loyalty
"
405,473,294721,till 0.03kg,SH-12-3,0.79,,"
"
406,481,403110,tulemasin cricket original,10-54-105,0.79,,"
"
407,479,1360582,karboniseeritud karastusjook lemon rimi 0.5l,SH-3-7,0.79,,"
"
408,478,1360201,karastusjook rimi cola 0.5l,SH-3-7,0.79,,"
"
409,477,1360186,karastusjook rimi apelsinilimonaad 0.5l,SH-3-7,0.79,,"
"
410,476,206273,jäätis vanilli šok.gl vanilla ninja 0.08kg,SH-4-1-9,0.79,,"
"
411,462,1358316,vitam.vesi vichy vitamin daily 0.75l,SH-3-13,0.79,1.19,"loyalty
"
412,482,1361829,karb karastusjook limonaad rimi 0.5l,SH-3-7,0.79,,"
"
413,472,1365447,"karb.kaljamaitseline jook rimi basic1,5l",SH-3-6,0.79,,"
"
414,470,1360003,joogivesi karb-tud rimi sidrunimaits 1.5l,SH-3-12-9,0.79,,"
"
415,468,1352738,vesi aura spring gaasiga 1.5l,SH-3-12-8,0.79,,"
"
416,467,198418,närimiskumm white melon mint orbit 0.014kg,SH-9-3-5,0.79,,"
"
417,466,168750,šokolaadibatoon kalev linnupiim 0.035kg,SH-9-9-21,0.79,,"
"
418,464,1011431,batoon india pähklitega emco gluteenivaba 0.035kg,SH-13-3-16,0.79,,"
"
419,463,808637,roheline aeduba tükeldatud rimi 400g,SH-4-3-14,0.79,1.19,"loyalty
"
420,471,1360021,joogivesi pohlamaits karbon rimi 1.5l,SH-3-12-9,0.79,,"
"
421,483,808813,šokolaadijäätis šok.tk rimi 0.12l 0.065kg,SH-4-1-7,0.79,,"
"
422,534,213197,kiivi 1kl kg,SH-12-5-28,0.8,,"
"
423,536,170163,rosin seemneteta rimi kg,SH-9-4-11,0.8,,"
"
424,533,1001105,vormiküpsised von ruster 0.16kg,SH-9-5-5,0.8,,"
"
425,535,1001110,vormiküpsised jõhvika von ruster 0.16kg,SH-9-5-5,0.8,,"
"
426,531,1001099,vormiküpsised šokolaadi von ruster 0.16kg,SH-9-5-5,0.8,,"
"
427,530,802407,piimašokolaad poesia 0.1kg,SH-9-9-20,0.8,,"
"
428,532,912239,maasikajogurt tuubis danonki 0.07kg,SH-11-2-5,0.8,,"
"
429,537,1008166,šokolaadibatoon 2-pakk lion 0.06kg,SH-9-9-21,0.81,,"
"
430,538,1368218,vesi aura rabarberi gaasiga 1.5l,SH-3-12-9,0.81,,"
"
431,539,290825,pärmitaigna lihapirukas rimi pagaritelt 0.07kg,SH-6-6,0.81,,"
"
432,540,1350502,vesi aura plus sidruni 1.5l pet,SH-3-12-9,0.81,,"
"
433,541,1350501,"vesi aura plus pohla1,5l",SH-3-12-9,0.81,,"
"
434,546,923978,koorikleib rehe eesti pagar 0.2kg,SH-6-2-12,0.82,,"
"
435,544,917677,jogurt kookospallidega fantasia 0.098kg,SH-11-2-5,0.82,,"
"
436,545,993108,piim maasikalisand ja vitam väike tom 0.2l,SH-11-8-35,0.82,,"
"
437,542,1366358,vesi aura gaasita lisatud magneesiumiga 0.75l,SH-3-12-8,0.82,,"
"
438,543,1366689,õlu könig stadter 4.5% 0.33l,SH-1-6,0.82,,"
"
439,551,803069,keefir rimi 2.5% 1kg,SH-11-1,0.83,,"
"
440,552,808827,jäätis vahtrasiirupi rimi 0.12l 0.073kg,SH-4-1-7,0.83,,"
"
441,553,115332,kiirnuudlid juustu-peekonimaits rolton 0.06kg,SH-13-8-39,0.83,,"
"
442,554,802409,tume šokolaad poesia 0.1kg,SH-9-9-22,0.83,,"
"
443,557,270939,banaan kg,SH-12-5-24,0.83,,"
"
444,563,801222,kassisööt purrrfect kanaga konserv 0.415kg,SH-7-1-1,0.84,,"
"
445,562,801221,kassisööt purrrfect kalaga konserv 0.415kg,SH-7-1-1,0.84,,"
"
446,561,801223,kassisööt purrrfect lihaga konserv 0.415kg,SH-7-1-1,0.84,,"
"
447,559,812721,riisi- ja tatravahvlid rimi 0.1kg,SH-13-1-2,0.84,,"
"
448,558,813934,šokolaadibatoon sarapuupähklitäidis rimi 0.046kg,SH-9-9-21,0.84,,"
"
449,560,812714,mitmeviljavahvlid rimi 0.1kg,SH-13-1-2,0.84,,"
"
450,597,184246,batoon tumeda šokolaadiga nature valley 0.042kg,SH-13-3-17,0.85,,"
"
451,598,185689,vahvlibatoon kex 0.06kg,SH-9-9-21,0.85,,"
"
452,599,193097,batoon kalev maiuspala 0.04kg,SH-9-9-21,0.85,,"
"
453,600,101282,pastillid extra-strong mynthon 0.034kg,SH-9-7,0.85,,"
"
454,601,106462,pastillid citrus multivitamin mynthon 0.034kg,SH-9-7,0.85,,"
"
455,602,140517,pastillid sidruni&mee myntho 0.034kg,SH-9-7,0.85,,"
"
456,603,1359650,jook vichy fresh lemon-lime 0.5l pet,SH-3-12-9,0.85,,"
"
457,604,128959,puravikupuljong gallina blanca 0kg,SH-13-8-43,0.85,,"
"
458,606,952676,täispiim alma 3.8-4.2% 0.5l,SH-11-8-37,0.85,,"
"
459,617,165627,kiirnuudlid tomatimaitselise knorr 0.061kg,SH-13-8-39,0.85,,"
"
460,608,814091,kohupiimakreem mustika rimi 0.15kg,SH-11-4-21,0.85,,"
"
461,609,200181,koorene jogurt maasika fantasia 0.118kg,SH-11-2-5,0.85,,"
"
462,610,976472,koorejäätis sõõrik väike tom 0.06kg 0.08l,SH-4-1-7,0.85,,"
"
463,611,980941,jogurt maasika emma laktoosivaba 0.11kg,SH-11-2-5,0.85,,"
"
464,614,980142,väike kanaviiner m&m 0.3kg,SH-8-22,0.85,,"
"
465,616,200289,piim alma kile 2.5% 1l,SH-11-8-37,0.85,,"
"
466,596,184241,batoon vahtrasiirupi nature valley 0.042kg,SH-13-3-17,0.85,,"
"
467,605,100273,jahvatatud paprika santa maria 0.022kg,SH-13-12-75,0.85,,"
"
468,595,103703,piimašokolaad piimatäidisega kinder 0.05kg,SH-9-9-21,0.85,,"
"
469,572,192229,maitseaine kanale vegeta natur 0.02kg,SH-13-12-73,0.85,,"
"
470,593,101369,kanapuljong gallina blanca 0kg,SH-13-8-43,0.85,,"
"
471,564,811173,porgandi ja herne segu rimi 400g,SH-4-3-14,0.85,1.25,"loyalty
"
472,565,814519,kuumsuitsuvorst rimi basic 0.3kg,SH-8-13,0.85,,"
"
473,566,165628,kiirnuudlid kanamaitselised knorr 0.057kg,SH-13-8-39,0.85,,"
"
474,568,275402,martsipanikeerd 0.06kg,SH-6-6,0.85,,"
"
475,571,192243,maitseaine kartulile vegeta natur 0.02kg,SH-13-12-73,0.85,,"
"
476,576,1370868,karb.jook vichy fresh bubbles orange 0.5l pet,SH-3-12-9,0.85,,"
"
477,578,1002660,vahvlibatoon kismet geisha 0.041kg,SH-9-9-21,0.85,,"
"
478,581,222530,jogurt kirsilisandiga fantasia 0.118kg,SH-11-2-5,0.85,,"
"
479,570,192610,maitseaine krõbe kartulile vegeta natur 0.02kg,SH-13-12-73,0.85,,"
"
480,585,809648,kaerapuder kirssidega rimi 0.055kg,SH-13-2-12,0.85,,"
"
481,584,809649,kaerapuder maasikatega rimi 0.055kg,SH-13-2-12,0.85,,"
"
482,592,1002661,vahvlibatoon pirnimaits täidisega kismet 0.055kg,SH-9-9-21,0.85,,"
"
483,591,803528,kikerhernes rimi 0.4kg,SH-13-10-49,0.85,,"
"
484,589,803186,kohupiimakreem maasika rimi 0.15kg,SH-11-4-21,0.85,,"
"
485,594,100376,jahvatatud kaneel santa maria 0.022kg,SH-13-13-81,0.85,,"
"
486,587,809646,kaerapuder virsikutega rimi 0.055kg,SH-13-2-12,0.85,,"
"
487,586,809647,kaerapuder karamellimaits õuntega rimi 0.055kg,SH-13-2-12,0.85,,"
"
488,588,282621,jogurt šokolaadi pallidega fantasia 0.1kg,SH-11-2-5,0.85,,"
"
489,618,196732,apelsinimahl kontsentr.mahlast aura 0.33l,SH-3-8-1,0.86,,"
"
490,619,995050,jogurt maasika-arbuusi puuv.suhkru farmi 0.13kg,SH-11-2-5,0.86,,"
"
491,620,196735,multinektar aura 0.33l,SH-3-8-3,0.86,,"
"
492,621,995060,jogurt mango puuviljasuhkrutega farmi 0.13kg,SH-11-2-5,0.86,,"
"
493,622,196743,õunamahl kontsentreeritud mahlast aura 0.33l,SH-3-8-1,0.86,,"
"
494,623,812168,rohel oliivid rimi basic kivideta 0.28kg,SH-13-10-56,0.86,,"
"
495,627,1361729,maitsevesi maasikas-basiilik aura 0.5l,SH-3-12-9,0.87,,"
"
496,628,1356526,vesi mustikamaitseline aura fruit 0.5l,SH-3-12-9,0.87,,"
"
497,629,1354602,vesi sidruni mahlaga gas aura fruit 0.5l,SH-3-12-9,0.87,,"
"
498,626,811316,rohelised oliivid rimi basic paprik.180g 0.08kg,SH-13-10-56,0.87,,"
"
499,624,980931,jogurt banaani emma laktoosivaba 0.11kg,SH-11-2-5,0.87,,"
"
500,625,980929,jogurt mustika emma laktoosivaba 0.11kg,SH-11-2-5,0.87,,"
"
501,630,147445,želatiin dr.oetker 0.02kg,SH-13-13-80,0.88,,"
"
502,662,100801,šokolaadibatoon mars 0.051kg,SH-9-9-21,0.89,,"
"
503,663,1365070,karb.lood.mineraalvesi värska mineraal 0.5l,SH-3-12-8,0.89,,"
"
504,664,161087,dipikaste tzatziki maitseline estrella 0.012kg,SH-9-1,0.89,,"
"
505,665,171839,dipikaste hapuk.- ja sibula estrella 0.013kg,SH-9-1,0.89,,"
"
506,666,125124,dipp küüslaugukaste taffel 0.014kg,SH-9-1,0.89,,"
"
507,667,1350490,limonaad traditsiooniline a.le coq 0.5l,SH-3-7,0.89,,"
"
508,669,1356213,karastusjook valge klaar 0.5l,SH-3-7,0.89,,"
"
509,670,1356598,gaseeritud jook dr.pepper 0.33l,SH-3-7,0.89,,"
"
510,671,1360385,pepsi 0.33l purk,SH-3-7,0.89,,"
"
511,672,952752,jogurtimaius maasika alma 0.2kg,SH-11-2-5,0.89,1.19,"regular
"
512,673,910463,jäätis šokol šok gl vanilla ninja 0.08kg,SH-4-1-9,0.89,,"
"
513,674,929669,kreeka jogurt virsikutega liisu 0.16kg,SH-11-2-5,0.89,,"
"
514,676,952755,jogurtimaius mango alma 0.2kg,SH-11-2-5,0.89,1.19,"regular
"
515,677,955803,maasika-banaanijogurt tuubis danonki 0.07kg,SH-11-2-5,0.89,,"
"
516,678,810012,puljongikuubikud juurvilja rimi 0.12kg,SH-13-8-43,0.89,,"
"
517,679,1005504,dipikastmesegu küüsl.&tšillimai estrella 0.013kg,SH-9-1,0.89,,"
"
518,680,108081,leivake juustu-sibula balsnack 0.08kg,SH-6-4-10,0.89,,"
"
519,681,965034,puding vanilli alma 0.23kg,SH-11-2-2,0.89,1.19,"regular
"
520,682,912238,jogurt tuubis vanilje danonki 0.07kg,SH-11-2-5,0.89,,"
"
521,684,1007404,vahvlibatoon dumle kismet 0.055kg,SH-9-9-21,0.89,,"
"
522,685,207286,vahvlitops vanil-šok.tk väike tom 0.125l,SH-4-1-7,0.89,,"
"
523,661,135491,müslibatoon šokolaadi-banaani corny 0.05kg,SH-13-3-17,0.89,,"
"
524,675,929687,kreeka jogurt mustikatega liisu 0.16kg,SH-11-2-5,0.89,,"
"
525,660,273278,peenleib isa leibur 0.355kg,SH-6-3-14,0.89,,"
"
526,668,1356212,karastusjook kelluke 0.5l,SH-3-7,0.89,,"
"
527,657,1359777,alkoholivaba õlu go pilsner 0.5l,SH-3-1,0.89,,"
"
528,631,1010523,šokolaadibatoon tupla double layer maple 0.048kg,SH-9-9-21,0.89,,"
"
529,632,987349,arbuusisorbett premia 0.073kg  0.08l,SH-4-1-5,0.89,,"
"
530,634,992857,kohupiim ricotta van piimam otto 0.2kg,SH-11-4-21,0.89,,"
"
531,635,814080,suupiste kassile nutribalance dental 0.05kg,SH-7-1-2,0.89,,"
"
532,636,995926,jogurtimaius rabarberi alma 0.2kg,SH-11-2-5,0.89,1.19,"regular
"
533,637,987198,jäätis maasika vanilla ninja gl 0.06l 0.042kg,SH-4-1-9,0.89,,"
"
534,638,1370100,karastusjook barbariss 0.5l,SH-3-7,0.89,,"
"
535,639,1003324,šokolaadibatoon nutbar knoppers 0.04kg,SH-9-9-21,0.89,,"
"
536,641,803341,jogurt kreeka maitsestamata rimi 0.18kg,SH-11-2-8,0.89,,"
"
537,642,812167,mustad oliivid rimi basic kivideta 0.28kg,SH-13-10-56,0.89,,"
"
538,643,917022,kreeka jogurt maitsestamata alma 0.18kg,SH-11-2-8,0.89,,"
"
539,640,107493,puljong kana maggi 0.12kg,SH-13-8-43,0.89,,"
"
540,645,162896,vahvlibatoon maapähkli chunky kitkat 0.042kg,SH-9-9-21,0.89,,"
"
541,655,1368292,karastusjook kelluke ploomi 0.5l,SH-3-7,0.89,,"
"
542,654,7169019,kraabits,SH-15-2-10,0.89,,"
"
543,644,298880,roheline lehtsalat potis rimi tk,SH-12-6,0.89,1.29,"regular
"
544,652,165345,dipikaste hapukoore ja sibulaga taffel 0.015kg,SH-9-1,0.89,,"
"
545,651,1008167,šokolaadibatoon pähkli 2-pakk lion 0.06kg,SH-9-9-21,0.89,,"
"
546,653,1003128,tee kummeli herba 0kg,SH-13-17-98,0.89,,"
"
547,648,1360355,pepsi max 0.33l purk,SH-3-7,0.89,,"
"
548,659,1359776,alkoholivaba nisuõlu go 0.5l,SH-3-1,0.89,,"
"
549,647,963447,puding karamelli alma 0.23kg,SH-11-2-2,0.89,1.19,"regular
"
550,646,963446,puding šokolaadi-metsapähkli alma 0.23kg,SH-11-2-2,0.89,1.19,"regular
"
551,649,812518,joogijogurt maasika alpenrose 1kg,SH-11-2-6,0.89,,"
"
552,688,141963,vahukommid fini mix 0.09kg,SH-9-6-12,0.9,,"
"
553,689,1369182,kange hele õlu walter 7% 0.5l,SH-1-6,0.9,,"
"
554,690,807756,tomatid tükeldatud punega rimi 0.4kg,SH-13-10-63,0.9,,"
"
555,691,801792,aedoad rimi 0.4kg 0.24kg,SH-13-10-50,0.9,,"
"
556,692,809328,päevalilleseemned rimi kooritud kg,SH-9-4-12,0.9,,"
"
557,694,274904,keefir valio 2.5% 0.5kg,SH-11-1,0.91,,"
"
558,699,977882,jogurt jäätisemaits pallide sipsik 0.165kg,SH-11-2-5,0.92,1.19,"regular
"
559,698,977877,jogurt jäätisemaits kommi sipsik 0.165kg,SH-11-2-5,0.92,1.19,"regular
"
560,697,813136,mikropopkorn magus rimi 0.09kg,SH-9-8-19,0.92,,"
"
561,696,906169,tosca saiake 0.1kg,SH-6-6,0.92,,"
"
562,695,196871,vahvlibatoon valges šokol chunky kitkat 0.04kg,SH-9-9-21,0.92,,"
"
563,700,627044,hein närilistele nature living 0.25kg,SH-7-3-9,0.93,,"
"
564,701,102954,küüslauguleivake balsnack 0.08kg,SH-6-4-10,0.93,,"
"
565,702,810015,puljongikuubikud kanamaitselised rimi 0.12kg,SH-13-8-43,0.93,,"
"
566,703,1365993,mineraalvesi sant'anna gaseeritud 1.5l,SH-3-12-8,0.93,,"
"
567,704,200903,peakapsas kg eesti,SH-12-2-8,0.93,,"
"
568,706,100872,pastillid münt mentos 0.038kg,SH-9-3-2,0.93,,"
"
569,707,100787,pastillid puuvilja mentos 0.038kg,SH-9-3-2,0.93,,"
"
570,714,901200,sulatatud juust küüslauguga sertop 0.1kg,SH-11-3-15,0.94,,"
"
571,713,803626,pikateraline riis aurutatud rimi 0.5kg,SH-13-15-90,0.94,,"
"
572,712,901189,sulatatud juust sertop 0.1kg,SH-11-3-15,0.94,,"
"
573,710,927909,leiva magustoit vahukoorega 0.16kg,SH-16-2,0.94,,"
"
574,709,7125337,närimispulk friskies picnic koerale 0.042kg,SH-7-2-5,0.94,,"
"
575,708,807426,kooritud maapähkel blanš.poolit.rimi kg,SH-9-4-10,0.94,,"
"
576,711,7005661,koeramaius friskies picnic dog kana 0.042kg,SH-7-2-5,0.94,,"
"
577,743,801781,aedoad pruunid rimi 0.4kg 0.24kg,SH-13-10-50,0.95,,"
"
578,737,1005046,šokolaadibatoon white nougat tupla 0.048kg,SH-9-9-21,0.95,,"
"
579,738,260620,teratasku eesti pagar 0.28kg,SH-6-2-12,0.95,,"
"
580,739,946398,fiori mooniga 0.096kg,SH-6-6,0.95,,"
"
581,740,801780,nelja oa segu rimi 0.4kg 0.24kg,SH-13-10-50,0.95,,"
"
582,741,918094,kohvikoor alma 10% 0.38l,SH-11-5-24,0.95,,"
"
583,742,931998,regatt brikett vahvlitega 0.09kg 0.18l,SH-4-1-7,0.95,,"
"
584,745,801793,aedoad punased tšillikastmes rimi 0.4kg 0.2kg,SH-13-10-50,0.95,,"
"
585,753,808455,aedoad tomatikastmes rimi 0.4kg 0.2kg,SH-13-10-50,0.95,,"
"
586,747,804235,hernes roheline konserv rimi basic 0.69kg 0.45kg,SH-13-10-49,0.95,,"
"
587,748,808719,peet marineeritud rimi basic 0.45kg 0.35kg,SH-13-10-55,0.95,,"
"
588,749,947415,regatt vanilli pulgajäätis 0.055kg 0.1l,SH-4-1-9,0.95,,"
"
589,750,808449,aedoad punased rimi 0.4kg 0.24kg,SH-13-10-50,0.95,,"
"
590,751,1350362,mineraalvesi värska originaal 0.5l,SH-3-12-8,0.95,,"
"
591,752,808456,aedoad valged rimi 0.4kg 0.24kg,SH-13-10-50,0.95,,"
"
592,736,1355116,mineraalvesi vytautas naturaalne 1.5l,SH-3-12-8,0.95,,"
"
593,746,808100,mais magus konserveeritud rimi basic 0.34kg,SH-13-10-52,0.95,,"
"
594,734,974807,rabarberi-kaneelipalmik 0.08kg,SH-6-6,0.95,,"
"
595,744,177304,šokolaadibatoon tupla maxi 0.05kg,SH-9-9-21,0.95,,"
"
596,732,981672,kohupiim 4% alma 0.2kg,SH-11-4-21,0.95,,"
"
597,715,801015,mahl tomati rimi 1l,SH-3-8-1,0.95,,"
"
