,id,desc,category,price,old_price,discount_type
1297,272296,Surimist pulgad jahutatud Viči 150g,SH-8-7,1.29,1.69,"regular
"
1298,162882,Puljong veiseliha Maggi 120g,SH-13-8-43,1.29,,"
"
1299,1353983,"Õlu Alexander 5,2 %vol 0,568l prk",SH-1-6,1.29,,"
"
1300,299923,Kohupiimakreem torus Alma 3% 300g,SH-11-4-21,1.29,,"
"
1301,915811,Kohupiimakreem metsmaasika Alma 300g,SH-11-4-21,1.29,,"
"
1302,807280,Niisked salvrätikud Loving Touch Eco72tk,SH-5-1-2,1.29,,"
"
1303,810272,Maisisnäkk I Love Eco ban.-maasi. 8k 20g,SH-5-6-24,1.29,,"
"
1304,121467,Biskviitküps.vaarik.marmel. Maiasmokk 130g,SH-9-5-5,1.29,,"
"
1305,275018,Kodujuust hapukoorega Alma 7% 200g,SH-11-4-20,1.29,,"
"
1306,810276,Maisisnäkk I Love Eco mahe 8kuud 30g,SH-5-6-24,1.29,,"
"
1307,204962,"Kodujuust Alma 0,1% 200g",SH-11-4-20,1.29,,"
"
1308,1361323,"Jäätee tsitrusviljade maits. roheline 1,5l",SH-3-5,1.29,,"
"
1309,1359751,"Spordijook Oshee multifruit 0,75l",SH-3-10,1.29,,"
"
1310,192826,Nektar mango-aprikoosi Aura 1l,SH-3-8-3,1.29,,"
"
1311,103603,Ploominektar Aura 1l,SH-3-8-3,1.29,,"
"
1312,136052,Nektar punasest greibist Aura 1l,SH-3-8-3,1.29,,"
"
1313,804881,Valge küpsetusšokolaad ICA 100g,SH-13-13-82,1.29,,"
"
1314,807909,Kuivikupuru Rimi 400g,SH-13-13-84,1.29,,"
"
1315,808946,Nisu meega Rimi Honey pops 200g,SH-13-3-15,1.29,,"
"
1316,160303,"Spordijook Oshee sidrunimaitseline 0,75l",SH-3-10,1.29,,"
"
1317,143913,Küpsetuspulber Meira 100g,SH-13-13-83,1.29,,"
"
1318,163427,Durnuminisupasta Fusilli Tartu Mill 500g,SH-13-14-20,1.29,,"
"
1319,299574,Porgandid Crispy Rimi 200g,SH-12-1-4,1.29,,"
"
1320,176285,Makaronid Chiffari Lisci Tartu Mill 500g,SH-13-14-20,1.29,,"
"
1321,195428,Riis pruun Baltix 4x100g,SH-13-15-90,1.29,,"
"
1322,808414,Herned poolitatud Rimi Basic 800g,SH-13-7-33,1.29,,"
"
1323,811308,Küpsetussegu Rimi vanilliin.keeksi 400g,SH-13-4-18,1.29,2.09,"regular
"
1324,811312,Küpsetussegu šokolaadimuffinitele Rimi 400g,SH-13-4-18,1.29,2.09,"regular
"
1325,810786,Pastakaste Rimi küüslauguga 390g,SH-13-16-20,1.29,,"
"
1326,945941,"Kaalikas, kg",SH-12-1-2,1.29,,"
"
1327,810787,Pastakaste Rimi basiilikuga 390g,SH-13-16-20,1.29,,"
"
1328,1363995,"Vitamiinivesi Oshee 0,555l",SH-3-13,1.29,,"
"
1329,163426,Durumnisupasta Penne Tartu Mill 500g,SH-13-14-20,1.29,,"
"
1330,1363993,"Vitamiinivesi magneesium+B6 Oshee 0,555l",SH-3-13,1.29,,"
"
