,id,nimi,kategooria,hind,vana_hind,soodus
9886,813740,Riisikliide õli Rimi 750ml,SH-13-19-107,5.99,,"
"
9844,167837,Šokolaadiassortii mandlitega Merci 250g,SH-9-6-7,5.99,,"
"
9880,101402,"Ar.puuv.vein Põltsamaa Klassikal. Glögg 0,7l",SH-1-11-1,5.99,,"
"
9839,7259032,Lutid PA 0-6k 2tk elev./pingv. poiste,SH-5-3,5.99,9.99,"loyalty
"
9838,7259025,Lutid PA 6-18k 2tk pingviin/kilpk.poiste,SH-5-3,5.99,9.99,"loyalty
"
9837,7189017,Rinnapadjad Philips Avent 60tk,SH-5-4,5.99,9.99,"loyalty
"
9836,904668,Sea välisfilee Rakvere kg,SH-8-14-25,5.99,,"
"
9835,814204,Veise ribid Rimi kg,SH-8-21,5.99,7.59,"loyalty
"
9834,7218028,"Gt. vein Savanha Pinotage-Shiraz 0,75l",SH-1-11-3,5.99,,"
"
9833,994333,Kaelapraad musta küüslauguga M&M kg,SH-8-14-20,5.99,6.23,"loyalty
"
9832,256999,Tumeda šokolaadi assortii Merci 250g,SH-9-6-7,5.99,,"
"
9831,7259031,Lutid PA 6-18k 2tk elev./pingv.tüdrukute,SH-5-3,5.99,9.99,"loyalty
"
9830,7139114,Aluslinad Sanaset 60x60 30 tk,SH-5-1-1,5.99,,"
"
9828,297297,Juust Atleet originaal viil. Valio 500g,SH-11-3-17,5.99,,"
"
9827,801148,Kohv lahustuv granuleeritud Rimi 200g,SH-13-9-47,5.99,,"
"
9840,7259033,Lutid PA 0-6k 2tk pingv./linnuke tüdruk.,SH-5-3,5.99,9.99,"loyalty
"
9826,803240,Ekstra-neitsioliiviõli Rimi 750ml,SH-13-19-114,5.99,,"
"
9824,7145228,"Kgt.vein Les Mougeottes Chardonnay 0,75l",SH-1-11-6,5.99,,"
"
9823,7218029,"Gt. vein Savanha Medium Sweet 0,75l",SH-1-11-6,5.99,,"
"
9885,7238535,Mänguasi beebi. Bright Starts telefon,SH-5-2,5.99,,"
"
9821,810928,Aromat. puuv.vein Bellissimo Aperit. Rosso 1l,SH-1-12,5.99,,"
"
9820,810929,Aromat.puuv.vein Bellissimo Aperit. Bianco 1l,SH-1-12,5.99,,"
"
9819,100824,"Vahuvein Törley Talisman 0,75l",SH-1-10-25,5.99,,"
"
9818,290935,Päikesekuivatatud aprikoosid 400g,SH-12-5-28,5.99,,"
"
9817,105431,"Vahuvein Törley Charmant Rose 0,75l",SH-1-10-25,5.99,,"
"
9816,135743,"Vahuvein Törley Gala Sec 0,75L",SH-1-10-25,5.99,,"
"
9815,104977,"Gt.vein Old Tbilisi Alazani White 0,75l",SH-1-11-6,5.99,,"
"
9810,765780,Aluslinad Sanaset soft 40x60 n30,SH-5-1-1,5.99,,"
"
9807,7198810,"Kpn. vahuvein Cielo Prosecco 0,75l",SH-1-10-10,5.99,,"
"
9825,7145215,"Kgt.vein Les Mougeottes Pinot Noir 0,75l",SH-1-11-3,5.99,,"
"
9841,812942,"Kuldne meriahven, kg",SH-8-20-10,5.99,,"
"
9822,110774,"Aromatiseeritud puuviljavein Mustsõstar 0,75l",SH-1-11-4,5.99,,"
"
9843,187784,Šokolaadikommid Fazer Geisha 270g,SH-9-6-7,5.99,,"
"
9874,186857,Oliivide segu kivideg.soolv. Gusto 550g,SH-13-10-56,5.99,,"
"
9873,975093,Broilerifilee jogurti-karulaugu marinaadis 50,SH-8-9-20,5.99,,"
"
9872,7190837,Hari-kraabitsmaxi brush&ice,SH-15-2-10,5.99,,"
"
9869,7239731,"Kpn.vvein Cielo Prosecco Rose Extra Dry 0,75l",SH-1-10-10,5.99,,"
"
9867,7238779,"Liköör Remedia Rabarberi 18%vol 0,5l",SH-1-5,5.99,,"
"
9866,942699,Bresto kinkekarp E-Piim 550g,SH-11-3-19,5.99,,"
"
9865,177474,Mesi Eestimaa Meveda 500g,SH-13-10-53,5.99,,"
"
9863,7108671,"Kpn.vein Ruppertsberger Riesling Dry 0,75l",SH-1-11-6,5.99,,"
"
9861,7151391,Pähklite segu Germund 250g,SH-9-4-13,5.99,,"
"
9860,7151392,Jõhvika ja pähklite segu Germund 300g,SH-9-4-13,5.99,,"
"
9842,256996,Šokolaadiassortii Merci 250g,SH-9-6-7,5.99,,"
"
9858,7019573,"Liköör apelsini Remedia 18%vol 0,5l",SH-1-5,5.99,,"
"
9857,291442,Mustika grill-liha seak.karbon.500g,SH-8-14-20,5.99,,"
"
9859,929501,Karamellijäätis Daim 480ml/305g,SH-4-1-8,5.99,,"
"
9855,810821,Tuunifilee Selection omas mahlas 200g,SH-8-5-8,5.99,,"
"
9845,100765,Kohv jahvat. presskannu Lofbergs Prezzo 500g,SH-13-9-44,5.99,,"
"
9856,556730,"Whisky Scottish Leader Scotch 40% 0,2l",SH-1-14,5.99,,"
"
9847,1354994,"Konts.mahlajook metsjõhvika Küllus 0,33l",SH-3-8-4,5.99,,"
"
9848,102297,Õli viinamarjaseemne Borges 500ml,SH-13-19-107,5.99,,"
"
9849,156237,Riisiõli Riso Scotti 750ml,SH-13-19-107,5.99,,"
"
9846,100351,Kohv lahustuv Jacobs Cronat Gold 100g,SH-13-9-47,5.99,,"
"
9851,186362,Kohv jahv. keskmine röst Lofbergs In Cup 500g,SH-13-9-44,5.99,,"
"
9852,184514,Jõhvika-röstitud pähklite segu Premium 300g,SH-9-4-13,5.99,,"
"
9853,812103,Mesi apelsiniõite ICA 350g,SH-13-10-53,5.99,,"
"
9854,905041,Juust Vene viilutatud E-Piim 500g,SH-11-3-17,5.99,,"
"
9850,186817,Kohv lahustuv Nescafe Gold 100g,SH-13-9-47,5.99,,"
"
10062,295457,Draakonivili kg,SH-12-5-28,6.0,,"
"
10064,284305,Mahe lihaveise hakkliha kg Hiiumaa,SH-19-3,6.02,,"
"
10067,127253,Kaneel jahvatatud Santa Maria 210g,SH-13-13-81,6.05,,"
"
10068,156005,Mahe metsamesi Loodusvägi 300g,SH-19-5,6.05,,"
"
10073,193095,Vaarikamoos Põltsamaa 600g,SH-13-10-54,6.05,,"
"
10085,7271132,Konserv koerale veiselihaga Farm 400g,SH-7-2-4,6.09,,"
"
10084,1010593,Piimašokolaadid Lindt Teddy Friends 96g,SH-9-3-1,6.09,,"
"
10074,195991,Sarapuupähklid Arimex 500g,SH-9-4-10,6.09,8.79,"loyalty
"
10075,269554,Juust Mo Saaremaa 500g,SH-11-3-19,6.09,,"
"
10083,936630,Hapendatud kukeseened 380g,SH-19-5,6.09,,"
"
10088,190253,Piimabatoonike pauksuhkruga Kalev Rakett kg,SH-9-3-1,6.12,,"
"
10118,804467,Kohv röst. jahvatatud Colombia Selection 250g,SH-13-9-44,6.19,,"
"
10116,957820,Mahe teesegu Raudne Vägi Väetee 40g,SH-19-7,6.19,,"
"
10115,957821,Mahe teesegu Tervise Vägi Väetee 55g,SH-19-7,6.19,,"
"
10114,1001030,Kohvikapslid Latte Macchiato Starbucks 129g,SH-13-9-45,6.19,,"
"
10110,184318,Kuivatatud puravik Eesti And 35g,SH-13-12-78,6.19,,"
"
10109,973768,Hot dogi pizza salaamiga 551g,SH-4-5-19,6.19,,"
"
10108,811678,Külmutatud vaarikad Rimi 400g,SH-4-3-15,6.19,,"
"
10107,271561,Suitsujuust Kadaka 26% 500g,SH-11-3-19,6.19,,"
"
10111,155066,Aromat.veinij. Dreamer Sweet red 1l,SH-1-11-3,6.19,,"
"
10105,804469,Kohv röst. jahvatatud Ethiopia Selection 250g,SH-13-9-44,6.19,,"
"
10104,190635,Šokolaadikommid mustika Karl Fazer 270g,SH-9-6-7,6.19,,"
"
10103,193278,Šokolaadikommid vaarika Karl Fazer 270g,SH-9-6-7,6.19,,"
"
10101,155067,Aromat.veinij. Dreamer Sweet White 1l,SH-1-11-6,6.19,,"
"
10100,973758,Hot dogi pizza mozza ja cheddariga 531g,SH-4-5-19,6.19,,"
"
10091,812822,Mandlijahu Rimi GreatLife 300g,SH-13-4-20,6.19,,"
"
10090,7238790,"Liköör Remedia Greibi 18%vol 0,5l",SH-1-5,6.19,,"
"
10106,804468,Kohv röstit. jahvatatud Brazil Selection 250g,SH-13-9-44,6.19,,"
"
10120,284315,Mahetalle hakkliha külmutatud kg Hiiumaa,SH-19-3,6.23,,"
"
10157,758457,Kassitoit One Indoor kalkun-täist.nisu 800g,SH-7-1-3,6.29,,"
"
10164,461204,"Gt.vein Western Cellars Colomb.-Chard. 0,75l",SH-1-11-6,6.29,,"
"
10165,783901,"Gt.vein Western Cellars Red Zinfandel 0,75l",SH-1-11-3,6.29,,"
"
10166,802728,"Viin Beloff 40% 0,5l",SH-1-13,6.29,,"
"
10181,7154613,Koeras. GranCarno Adult veis.pardis.800g,SH-7-2-4,6.29,,"
"
10178,7252207,"Kpn.vein Ramblas Reales Crianza 0,75l",SH-1-11-3,6.29,,"
"
10179,905415,Seakaelakarbonaad kg,SH-8-14-25,6.29,,"
"
10156,756265,Kassitoit One Adult lõhe-täisteranisu 800g,SH-7-1-3,6.29,,"
"
10175,940127,Baby back searibi jahutatud Rakvere kg,SH-8-14-25,6.29,,"
"
10154,1010367,Tudengieine röstitud pähklitega Arimex 300g,SH-9-4-13,6.29,,"
"
10169,756264,Kassisööt One kuiv kana ja riisiga 800 g,SH-7-1-3,6.29,,"
"
10146,912521,Napoleoni kook Gustav 450g,SH-6-1-2,6.29,,"
"
10144,191286,Šokolaaditrühvlite valik Pure 124g,SH-9-3-1,6.29,,"
"
10143,195993,Mandlid Arimex 500g,SH-9-4-10,6.29,8.99,"loyalty
"
10142,198851,Kreeka pähklid Arimex 500g,SH-9-4-10,6.29,8.99,"loyalty
"
10140,7235169,Lauamäng Doomino Frozen 2,SH-5-5-10,6.29,,"
"
10135,188431,Vahvel sidruni Semper gluteenivaba 150g,SH-13-1-3,6.29,,"
"
10152,994304,Ahjuvorst mozzar.-tomati-basi. Matsimoka 365g,SH-8-1-31,6.29,,"
"
10126,7160228,"Vein El Chivo Merlot 0,75l",SH-1-11-3,6.29,,"
"
10124,185402,Tee must English Afternoon Basilur 100g,SH-13-17-95,6.29,,"
"
10123,287920,Juust Royal Gouda Yellow Valio viil 500g,SH-11-3-17,6.29,,"
"
10122,925313,Riivjuust Eesti Valio 500g,SH-11-3-18,6.29,,"
"
10183,903187,Metsa ja soo mesi Otepää 400g,SH-19-5,6.3,,"
"
10184,980423,Kaelakarbonaad suits.ploomimarin. M&M kg,SH-8-14-20,6.31,,"
"
10185,758458,Kassisööt One sterilis. kass kuiv 800g,SH-7-1-3,6.32,,"
"
10186,7236117,Kassisööt kuiv One Dual Cranb.lõhe 750g,SH-7-1-3,6.32,,"
"
10187,7094736,Kassisööt kuiv One kana 800g,SH-7-1-3,6.32,,"
"
10188,7094737,Kassitoit One Sensitive kalkun-riis 800g,SH-7-1-3,6.32,,"
"
10189,812117,"Vaarikamoos ICA Basic 1,5 kg",SH-13-10-54,6.32,,"
"
10190,972738,"Astelpaju toormahla siirup Sepamäe 0,5l",SH-19-7,6.38,,"
"
10235,931859,Mahe aedmustika-vaarikamoos Biomari 320g,SH-19-5,6.39,,"
"
10234,7245971,Koeramaius PrimaDog kanaga 5tk 180g,SH-7-2-5,6.39,,"
"
10231,153455,Pitsapõhi gluteenivaba Schär 300g,SH-13-1-3,6.39,,"
"
10230,917532,Kebab lambalihaga 400g,SH-8-2-6,6.39,,"
"
10224,976177,Broilerišašlõkk klassik. marinaadis M&M 800g,SH-8-9-20,6.39,,"
"
10222,1010381,Šokolaadikommid Valor Chocolatissimo 180g,SH-13-1-1,6.39,,"
"
10220,986834,Täissuitsuvorst Grand Old juustuga 200g,SH-8-13,6.39,,"
"
10221,7271162,"Koerasööt veiselihaga Canis Minor 2,2kg",SH-7-2-6,6.39,,"
"
10212,7159439,M/a mudelauto avatavad uksed Welly ,SH-5-5-16,6.39,,"
"
10208,166210,Vaniljekaun 13/15 cm 2g,SH-13-13-81,6.39,,"
"
10207,932509,Juust täispiimast viil. Estover 450g,SH-11-3-17,6.39,,"
"
10206,298267,Jäätis Kaktus 360ml/432g,SH-4-1-6,6.39,,"
"
10204,7130494,Mähkmed Pampers PC S1 2-5kg 26tk,SH-5-7-26,6.39,,"
"
10203,7130487,Mähkmed Pampers Prem.Care S2 3-6kg 23tk,SH-5-7-26,6.39,,"
"
10213,293653,Angersäga marineeritud Wool 250g,SH-8-16-21,6.39,,"
"
10238,941990,Maasuitsuliha viilutatud pk Rebaseonu,SH-19-2,6.4,,"
"
10236,266939,Forellifilee Dijon marinaadis Rimi kg,SH-8-30-2,6.4,,"
"
10237,270668,Forelliliblikas apelsinimarinaadis Rimi kg,SH-8-30-2,6.4,,"
"
10239,941981,Maasuitsupeekon pk Rebaseonu,SH-19-2,6.4,,"
"
10243,294033,Mahe toortatratang Remedyway 1kg,SH-19-4,6.45,,"
"
10307,805588,Aprikoos kuivatatud Rimi 200g,SH-9-4-11,6.49,,"
"
10306,292561,Leibjuust Hollandi viil. Valio 500g,SH-11-3-17,6.49,,"
"
10294,101366,"Viin Laua 40% 0,5l",SH-1-13,6.49,,"
"
10303,929284,Esva kalafileepalad seemnetega 400g,SH-4-2-11,6.49,,"
"
10309,198262,Kohv jahvatatud presskann Kulta Katriina 450g,SH-13-9-44,6.49,,"
"
10305,268108,"Juust Hiirte viil. Estover 25,5% 500g",SH-11-3-17,6.49,,"
"
10310,1360638,Avokaadomahl ja püree Kadarbiku 750ml,SH-12-8-36,6.49,,"
"
10328,134153,"Gt.vein Robertson Winery Chardonnay 0,75l",SH-1-11-6,6.49,,"
"
10317,187024,"Tee roheline mustasõstraga Põhjala 10*2,3g",SH-13-17-97,6.49,,"
"
10320,912505,Tallegg delikatessrulaad 500g,SH-8-11-20,6.49,,"
"
10323,1002221,Glasuuritud piparkoogisüd. Marmiton 300g,SH-9-3-1,6.49,,"
"
10326,165357,Ingverisiirup The Ginger Party mahe 320g,SH-13-10-59,6.49,,"
"
10327,120431,"Vein S.A.Caracter Chenin Chardonnay 0,75l",SH-1-11-6,6.49,,"
"
10330,198264,Kohv jahvatat. filtrikohv Kulta Katriina 450g,SH-13-9-44,6.49,,"
"
10311,521058,"Kpn.vein Tokaji Furmint 0,75l",SH-1-11-6,6.49,,"
"
10293,802729,"Viin Beloff 37,5% 0,5l",SH-1-13,6.49,,"
"
10304,929784,Esva kalafileepala küüsl-petersell 400g,SH-4-2-11,6.49,,"
"
10291,7110992,"Kpn.vein Faber Riesling Semi Dry 0,75l",SH-1-11-6,6.49,,"
"
10244,110718,"Vahuvein Sovetskoje Igristoje Sweet 0,75l",SH-1-10-25,6.49,,"
"
10253,984846,Marjatee mündine jõhvikas Põhjala 10x2g,SH-19-7,6.49,,"
"
10254,1007388,"Taimetee Talvine Tervis Ingveri 10x2,1g",SH-13-17-98,6.49,,"
"
10255,1004838,Kohvikapslid Coconut Flat White Nescafe 12tk,SH-13-9-45,6.49,,"
"
10259,7268613,Konstr. Lego Tegelaskujude kompl. 71410,SH-5-5-8,6.49,,"
"
10260,7235177,M/a Pusle Dodo Animals,SH-5-5-10,6.49,,"
"
10261,1010383,Kuninglik segu röstitud pähklit. Arimex 300g,SH-9-4-13,6.49,,"
"
10251,988161,Jäätis Cingue koonus 6x75g,SH-4-1-6,6.49,,"
"
10265,994336,Vaarikakook Eesti Pagar 650g,SH-6-1-2,6.49,,"
"
10264,1004837,Kohvikapslid Almond Flat White Nescafe 12tk,SH-13-9-45,6.49,,"
"
10290,7110979,"Kpn.vein Faber Riesling Sweet Mosel 0,75l",SH-1-11-6,6.49,,"
"
10289,7110968,"Kpn.vein Faber Riesling Dry 0,75l",SH-1-11-6,6.49,,"
"
10292,810917,Vermut Bellissimo Rosso 1l,SH-1-12,6.49,,"
"
10288,962239,Prants. õuna-karamel. keeks Gourmet Club 400g,SH-6-1-1,6.49,,"
"
10266,1007387,"Tee marja Kaneeline Kirss 10x3,4g",SH-13-17,6.49,,"
"
10268,7160281,"Kpn.vein Faber Rivaner 0,75l",SH-1-11-6,6.49,,"
"
10331,293689,Kuldmerikoger jahutatud,SH-8-20-10,6.5,,"
"
10333,957822,Teesegu Ilu Vägi Väetee 30g,SH-19-7,6.55,,"
"
10334,969826,Mahe metsamesi kurk&ingv Loodusvägi 300g,SH-19-5,6.55,,"
"
10332,120328,Kohv jahvatatud Lavazza Rossa 250g,SH-13-9-44,6.55,,"
"
10355,174563,Extra kvaliteediga pähklite segu 300g,SH-9-4-10,6.59,,"
"
10382,1007642,Kohvikapslid Doppio Nescafe Dolce Gusto 16tk,SH-13-9-45,6.59,,"
"
10383,7221520,"Niisked salv. Sensitive Pampers,3x52tk",SH-5-1-2,6.59,,"
"
10379,1010165,Piimašok. karamel.metspähkli-mand. Kalev 300g,SH-9-3-1,6.59,,"
"
10366,184191,Mixed minis kommivalik 400g,SH-9-6-8,6.59,,"
"
10363,7221521,Niisked salvrätikud Pampers Fresh 3*52tk,SH-5-1-2,6.59,,"
"
10361,1011159,Talvetee kinkekarp Magic Teekanne 73g,SH-13-17-96,6.59,,"
"
10358,7249969,"Koerte kuivtoit NOOD kanaga 1,4 kg",SH-7-2-6,6.59,,"
"
10357,193836,Kohvikapslid Au Lait Intenso Dolce Gusto 16tk,SH-13-9-45,6.59,,"
"
10356,812116,"Maasikamoos ICA Basic 1,5 kg",SH-13-10-54,6.59,,"
"
10380,813720,Imav.linad lemmikloom. Grrreat 60x60cm 10tk,SH-7-3-9,6.59,,"
"
10354,944051,Juust täispiimast viil. Alma 500g,SH-11-3-17,6.59,,"
"
10352,206847,Juust Eesti viilutatud Estover 500g,SH-11-3-17,6.59,,"
"
10348,7073666,"Vein Daos Cabernet Sauvignon med.sw. 0,75l",SH-1-11-3,6.59,,"
"
10347,935631,Spargel roheline 450g,SH-12-2-12,6.59,,"
"
10346,1356001,"Alk.vaba vein white Blue Nun 0,75l",SH-3-3,6.59,,"
"
10344,291173,Mahe arumetsamesi Taali 500g,SH-19-5,6.59,,"
"
10343,1356002,"Alkoholivaba vein Blue Nun Red 0,75l",SH-3-3,6.59,,"
"
10337,7249980,"Koerte kuivtoit NOOD veisega 1,4 kg",SH-7-2-6,6.59,,"
"
10336,163402,Šokolaadikommid Kalev Linnupiim 238g,SH-9-6-7,6.59,,"
"
10335,7106941,"Vein Daos Chardonnay medium sweet 0,75l",SH-1-11-6,6.59,,"
"
10353,205149,Küpsis Olümpia Kuno Plaan 400g,SH-6-1-5,6.59,,"
"
10385,299435,Kõrvits Hokkaido kg,SH-12-2-10,6.62,,"
"
10386,7236115,Kassisööt kuiv One Dual Cranb.kana 750g,SH-7-1-3,6.65,,"
"
10387,952773,Kitsejuust Tenente Andri-Peedo 150g,SH-19-1,6.65,,"
"
10388,168806,Mandlimaiustused Ferrero Raffaello 260g,SH-9-6-7,6.65,,"
"
10439,103763,"Gt. Vein Frontera Cabernet Sauv. 0,75l",SH-1-11-3,6.69,,"
"
10443,190814,Trühvlid Kalev 160g,SH-9-6-7,6.69,,"
"
10444,7110311,"Liköör Liviko Metsmaasikas 21% 0,5L",SH-1-5,6.69,,"
"
10445,7111521,Liköör kirsi 21% 0.5l,SH-1-5,6.69,,"
"
10446,187865,Kohvikapslid Cappuccino Dolce Gusto 16tk,SH-13-9-45,6.69,,"
"
10447,193024,Kohvikapslid Flat&White Dolce Gusto 16tk,SH-13-9-45,6.69,,"
"
10448,155698,Rapsiõli I Love Eco 500ml,SH-13-19-111,6.69,,"
"
10456,162572,Šokolaadikommid Fazer Geisha Selection 200g,SH-9-6-7,6.69,,"
"
10451,168891,Kohv jahvatatud in-cup Merrild 400g,SH-13-9-44,6.69,,"
"
10452,106479,Kohv jahvat.keskm. röst presskannu Luxus 500g,SH-13-9-44,6.69,,"
"
10453,154234,Kakaokapslid Dolce Gusto Nesquik 16tk,SH-13-9-45,6.69,,"
"
10454,175310,Kohvikapslid Cafe Au Lait Dolce Gusto 16tk,SH-13-9-45,6.69,,"
"
10455,164479,Tumeda šokolaadi lehed Lindt 125g,SH-9-9-22,6.69,,"
"
10438,466640,"Muu piir.jook Riga Black Balsam 0,2l",SH-1-5,6.69,,"
"
10457,170994,Kuskuss pärli kolmevärviline Sens Maroc 900g,SH-13-18-101,6.69,,"
"
10437,199825,Kohvikapslid Latte Macchiato Dolce Gusto 16tk,SH-13-9-45,6.69,,"
"
10449,166975,Kohvikapslid Espresso Cortado DolceGusto 16tk,SH-13-9-45,6.69,,"
"
10433,968296,Brita kook Gustav 300g,SH-6-1-2,6.69,,"
"
10390,7271170,Lisatoit koer.kass Gigi Skin&Coat N21,SH-7-2-5,6.69,,"
"
10391,179667,Piimašokolaad Lindt Santa 125g,SH-9-9-21,6.69,,"
"
10393,1004435,Kohvikapslid Grande Intenso Dolce Gusto 16tk,SH-13-9-45,6.69,,"
"
10394,1006039,Šokolaadikommid mohhito After Eight 400g,SH-9-3-1,6.69,,"
"
10395,982393,Vaniljejäätis karamelli tk Nicks 473ml/266g,SH-4-1-8,6.69,,"
"
10396,460369,"Gt.vein Frontera Sauvignon Blanc 0,75l",SH-1-11-6,6.69,,"
"
10397,103764,"Gt.vein Frontera Chardonnay 0,75l",SH-1-11-6,6.69,,"
"
10436,199826,Kohvikapslid Dolce Gusto Lungo 16tk,SH-13-9-45,6.69,,"
"
10404,1369695,"Täismahl Semu mustika 0,5l",SH-12-8-36,6.69,,"
"
10423,164480,Piimašokolaadi lehed apelsini Lindt 125g,SH-9-9-20,6.69,,"
"
10424,1001019,Kohvikapslid Cappucino Starbucks 120g,SH-13-9-45,6.69,,"
"
10425,7109379,"Liköör Metsmaasikas Liviko 0,5 L",SH-1-5,6.69,,"
"
10429,199824,Kohvikapslid Caramel Latte Dolce Gusto 16tk,SH-13-9-45,6.69,,"
"
10430,1001031,Kohvikapslid House Blend Starbucks 102g,SH-13-9-45,6.69,,"
"
10432,100307,Kohv jahvat. filtri keskm. rösti. Luxus 500g,SH-13-9-44,6.69,,"
"
10398,7083697,"Gt.vein Robertson Cabernet Sauvignon 0,75l",SH-1-11-3,6.69,,"
"
10458,284649,Mesi Otepää 600g,SH-19-5,6.75,,"
"
10459,129998,Pralineekommid Kalev Maiuspala 200g,SH-9-6-7,6.75,,"
"
10460,285643,Mahe mesi metsaõite Aasa 500g,SH-19-5,6.75,,"
"
10485,977026,Jäätis topelt karamell Magnum 6x55ml/6x47g,SH-4-1-6,6.79,,"
"
10490,179154,Kookosjahu orgaaniline Amrita 500g,SH-13-4-20,6.79,,"
"
10493,130843,Ekstra-neitsioliiviõli Goccia d'Oro 500ml,SH-13-19-114,6.79,,"
"
10494,619236,Armatuurlaua puhastusvahend citrua 500ml,SH-15-2-10,6.79,,"
"
10495,196067,Kommisegu mardi-ja kadripäeva Kalev 500g,SH-9-3-1,6.79,,"
"
10507,1011051,Šokolaadilehed Nestle After Eight Kirsi 400g,SH-9-6-7,6.79,,"
"
10497,7130901,Armatuurlaua puhastusvahend Turtle Wax,SH-15-2-10,6.79,,"
"
10499,611732,Armatuurlaua puhastusvahend 500ml,SH-15-2-10,6.79,,"
"
10500,611733,Armatuurlaua puhastusvahend vanilla 500ml,SH-15-2-10,6.79,,"
"
10501,804387,"Pistaatsiapähkel Awake röstitud,soolatud 400g",SH-9-4-14,6.79,,"
"
10484,170109,Kooritud kreeka pähklid Seeberger 150g,SH-9-4-10,6.79,,"
"
10496,7175220,M/a FLUFFY Narmaspall valgusega 16cm,SH-5-5-9,6.79,,"
"
10482,981688,Jäätis Magnum Double Billionare 440ml/303g,SH-4-1-8,6.79,,"
"
10467,1354997,"Konts.mahlajook vaar.-mustika Küllus 0,33l",SH-3-8-4,6.79,,"
"
10480,165526,Šokolaadi-Pähklikreem Nutella 600g,SH-13-10-62,6.79,,"
"
10478,804990,"Brandy Bartender´s Club 38%vol 0,2l",SH-1-1,6.79,,"
"
10473,284987,Paneeritud kala hakitud fileest Viči 800g,SH-4-2-11,6.79,,"
"
10472,925846,Jäätis Magnum mandli 297g/440ml,SH-4-1-8,6.79,,"
"
10471,936335,Jäätis magnum almond multipakk  6*55ml,SH-4-1-6,6.79,,"
"
10470,940990,Kalafileepalad Esva  Hot & Spicy 400g,SH-4-2-11,6.79,,"
"
10469,126546,Kohv jahv.masina Jacobs Kronung kof.vaba 250g,SH-13-9-44,6.79,,"
"
10468,811277,Oliivijääkõli Rimi 1l,SH-13-19-108,6.79,,"
"
10466,7041465,Päevalilleõli külmpr. rafineerimata Biona. 1l,SH-13-19-110,6.79,,"
"
10465,101157,Šokolaadikommid Ferrero Rocher 200g,SH-9-6-7,6.79,,"
"
10463,908426,Kirsi-rummimarinaadis grill-liha 580g,SH-8-14-20,6.79,,"
"
10462,977563,"Koorejäätis mustika Manhattan 1,4l/700g",SH-4-1-8,6.79,,"
"
10481,982389,Maapähklikreemi jäätis šok.tk 473ml/266g,SH-4-1-8,6.79,,"
"
10508,941983,Maasuitsu seavälisfilee pk Rebaseonu,SH-19-2,6.8,,"
"
10510,103191,Marinaad Teriyaki Kikkoman 250ml,SH-13-11-66,6.87,,"
"
10511,981559,Välisfilee praad karulauguga M&M kg,SH-8-14-20,6.87,,"
"
10512,196940,Šokolaadikompvekid krõbi. kakaotk. Kalev kg,SH-9-3-1,6.88,,"
"
10513,162479,Liköörikommid Kalev Liqueur Fills 350g,SH-9-6-7,6.89,,"
"
10514,135273,Kohv lahustuv Nescafé Classic 200g,SH-13-9-47,6.89,,"
"
10515,200287,Või soolata Valio 500g,SH-11-9-41,6.89,,"
"
10516,100308,Kohv lahustuv Jacobs Kronung 100g,SH-13-9-47,6.89,,"
"
10517,103533,Koerasööt lih-juur. Purina Darling 3kg,SH-7-2-6,6.89,,"
"
10520,1002332,Šokolaaditrühvlite assortii Talv 136g,SH-9-3-1,6.89,,"
"
10521,165830,Marmelaadikuulid Finlandia Fazer 500g,SH-9-3-1,6.89,,"
"
10525,736565,"Vahuvein Grand Cavalier Sweet 0,75l",SH-1-10-25,6.89,,"
"
10526,736564,"Vahuvein Grand Cavalier Medium Dry 0,75l",SH-1-10-25,6.89,,"
"
10527,285147,Pardikoivad Reinuvaderi Pidusöök kg,SH-8-9-30,6.9,,"
"
10528,124139,Tellicherry pipar Santa Maria 70g,SH-13-12-75,6.95,,"
"
10529,964687,Mahe mustsõstra-vaarika moos Dagö Berry 320g,SH-19-5,6.95,,"
"
10530,944685,Mahe mustasõstra moos Dagö Berry 320g,SH-19-5,6.95,,"
"
10689,7191017,L.skp.Bellissima B423 nat.valge 86/92,SH-5-9,6.99,,"
"
10695,7230141,"V.vein Contarini Blanc Extra Dry 0,75l",SH-1-10-25,6.99,,"
"
10699,962438,Jäätis karamelli Halo Top 473ml/272g,SH-4-1-8,6.99,,"
"
10704,105899,"Gt.vein La Conda Chardonnay 0,75l",SH-1-11-6,6.99,,"
"
10706,104779,"Vein Blanc Lavel Blanc 0,75l",SH-1-11-6,6.99,,"
"
10710,153839,"Aromat. veinijook Blossa Vinglögg 0,75l",SH-1-11-1,6.99,,"
"
10711,7045071,"Muu alk.jook Vana Tallinn Glögi 0,7l",SH-1-11-1,6.99,,"
"
10726,973152,Harilik süvameregarneel koorit.keedetud 270g,SH-4-2-12,6.99,,"
"
10719,7178329,"Puuviljas.Minibatoonid HIPP BIO 1a,100gr",SH-5-6-24,6.99,,"
"
10720,973055,Veisesink Bresaola Beretta 100g,SH-8-23,6.99,,"
"
10723,970886,Kodune sült 900g,SH-8-12-41,6.99,,"
"
10724,1354746,"Õlu A.Le Coq Jõuluporter 6,5% 0,5l pdl 4-pakk",SH-1-6,6.99,,"
"
10725,1001032,"Kohvikapslid Caramel Macchi. Starbucks 127,8g",SH-13-9-45,6.99,,"
"
10688,7142689,L.skp.Bellissima B402 roosa-must 146/152,SH-5-9,6.99,,"
"
